EstacaoCodigo;Data;Maxima;Minima;Media
66210000;01/05/1990;196.569;113.456;144.316
66210000;01/04/1990;313.721;136.287;202.371
66210000;01/03/1990;584.155;154.425;312.02
66210000;01/02/1990;551.349;227.933;340.613
66210000;01/01/1990;841.863;178.274;373.72
66210000;01/12/1989;589.265;146.764;254.942
66210000;01/11/1989;330.03;71.548;138.443
66210000;01/10/1989;307.685;78.623;110.091
66210000;01/09/1989;94.796;83.478;88.834
66210000;01/08/1989;124.675;87.191;99.362
66210000;01/07/1989;121.833;93.512;102.292
66210000;01/06/1989;131.887;109.352;118.539
66210000;01/05/1989;261.011;119.016;173.126
66210000;01/04/1989;714.09;201.675;310.251
66210000;01/03/1989;1202.949;247.948;552.056
66210000;01/02/1989;946.614;262.898;543.432
66210000;01/01/1989;1229.836;142.238;468.676
66210000;01/12/1988;357.189;97.385;171.603
66210000;01/11/1988;249.798;75.055;114.805
66210000;01/10/1988;120.421;73.879;89.431
66210000;01/09/1988;105.305;73.879;79.384
66210000;01/08/1988;84.709;76.237;80.7
66210000;01/07/1988;96.087;84.709;89.433
66210000;01/06/1988;117.616;96.087;106.05
66210000;01/05/1988;184.849;117.616;138.449
66210000;01/04/1988;400.528;179.909;262.873
66210000;01/03/1988;827.277;246.102;370.863
66210000;01/02/1988;758.613;145.25;358.941
66210000;01/01/1988;1445.682;154.425;408.013
66210000;01/12/1987;958.878;154.425;296.327
66210000;01/11/1987;268.589;93.512;135.187
66210000;01/10/1987;163.81;69.246;90.894
66210000;01/09/1987;81.037;69.246;73.074
66210000;01/08/1987;77.427;71.548;74.721
66210000;01/07/1987;88.442;76.237;81.775
66210000;01/06/1987;110.713;89.699;97.827
66210000;01/05/1987;253.516;105.305;138.926
66210000;01/04/1987;913.196;143.741;264
66210000;01/03/1987;485.521;155.974;278.994
66210000;01/02/1987;402.744;157.53;240.292
66210000;01/01/1987;622.886;152.881;282.19
66210000;01/12/1986;1478.095;88.442;311.425
66210000;01/11/1986;222.585;70.394;97.364
66210000;01/10/1986;133.348;75.055;89.975
66210000;01/09/1986;127.541;70.394;80.614
66210000;01/08/1986;88.442;71.548;76.286
66210000;01/07/1986;77.427;72.71;74.759
66210000;01/06/1986;97.385;77.427;83.381
66210000;01/05/1986;173.401;87.191;129.101
66210000;01/04/1986;168.58;107.996;134.208
66210000;01/03/1986;553.847;162.231;268.202
66210000;01/02/1986;1062.3;140.742;335.645
66210000;01/01/1986;859.491;105.305;347.194
66210000;01/12/1985;285;83.4;147
66210000;01/11/1985;229;68.7;99.9
66210000;01/10/1985;525;71.7;133
66210000;01/09/1985;191;71;86.1
66210000;01/08/1985;112;70.3;80.1
66210000;01/07/1985;102;72.5;84.5
66210000;01/06/1985;114;93.9;102
66210000;01/05/1985;225;116;152
66210000;01/04/1985;550;210;330
66210000;01/03/1985;783;200;388
66210000;01/02/1985;584;196;301
66210000;01/01/1985;1135;247;534
66210000;01/12/1984;649;228;349
66210000;01/11/1984;650;90.6;187
66210000;01/10/1984;219;76;117
66210000;01/09/1984;175;80;116
66210000;01/08/1984;157;78.2;91.2
66210000;01/07/1984;101;85;92.1
66210000;01/06/1984;130;101;113
66210000;01/05/1984;370;132;208
66210000;01/04/1984;589;163;287
66210000;01/03/1984;340.38;189.839;255.296
66210000;01/02/1984;473.679;160.658;270.203
66210000;01/01/1984;468.973;176.644;250.612
66210000;01/12/1983;1078.315;199.968;415.131
66210000;01/11/1983;591.826;102.639;234.825
66210000;01/10/1983;131.887;72.71;100.06
66210000;01/09/1983;87.191;70.394;76.307
66210000;01/08/1983;85.947;73.879;78.026
66210000;01/07/1983;89.699;81.037;85.52
66210000;01/06/1983;168.58;90.964;105.399
66210000;01/05/1983;139.251;97.385;116.05
66210000;01/04/1983;285.935;136.287;194.94
66210000;01/03/1983;466.626;168.58;249.794
66210000;01/02/1983;958.878;162.231;378.932
66210000;01/01/1983;1156.436;148.284;330.042
66210000;01/12/1982;301.694;92.235;146.395
66210000;01/11/1982;179.909;85.947;116.082
66210000;01/10/1982;133.348;82.254;97.688
66210000;01/09/1982;176.644;79.827;110.47
66210000;01/08/1982;;;
66162000;01/12/2016;222.177;17.413;56.181
66162000;01/11/2016;323.306;5.658;46.956
66162000;01/10/2016;62.395;4.776;13.932
66162000;01/09/2016;9.675;4.572;5.803
66162000;01/08/2016;12.303;5.658;8.246
66162000;01/07/2016;20.616;12.303;16.216
66162000;01/06/2016;22.322;14.469;18.486
66162000;01/05/2016;34.415;9.335;12.816
66162000;01/04/2016;57.741;31.135;34.845
66162000;01/03/2016;329.324;40.975;132.677
66162000;01/02/2016;707.792;31.135;82.707
66162000;01/01/2016;993.514;14.469;194.147
66162000;01/12/2015;55.599;5.896;13.66
66162000;01/11/2015;42.969;5.259;13.759
66162000;01/10/2015;10.365;2.912;4.027
66162000;01/09/2015;6.919;3.643;5.18
66162000;01/08/2015;21.183;7.101;13.679
66162000;01/07/2015;22.322;21.183;21.794
66162000;01/06/2015;22.227;21.183;21.71
66162000;01/05/2015;106.385;21.183;34.59
66162000;01/04/2015;193.679;32.822;74.195
66162000;01/03/2015;181.036;38.607;83.566
66162000;01/02/2015;554.44;22.896;107.856
66162000;01/01/2015;63.455;29.811;37.95
66162000;01/12/2014;572.025;36.62;169.241
66162000;01/11/2014;314.738;6.652;49.53
66162000;01/10/2014;138.252;2.581;20.388
66162000;01/09/2014;37.857;3.475;8.727
66162000;01/08/2014;6.652;3.817;4.606
66162000;01/07/2014;8.062;5.896;6.952
66162000;01/06/2014;15.892;8.062;10.756
66162000;01/05/2014;42.864;14.469;21.819
66162000;01/04/2014;150.404;31.738;72.977
66162000;01/03/2014;366.651;28.149;140.936
66162000;01/02/2014;394.813;32.342;121.935
66162000;01/01/2014;229.494;28.149;93.074
66162000;01/12/2013;360.534;19.49;90.342
66162000;01/11/2013;350.952;0.275;56.432
66162000;01/10/2013;31.738;3.643;11.451
66162000;01/09/2013;6.393;3.313;4.151
66162000;01/08/2013;5.658;3.817;4.509
66162000;01/07/2013;11.121;5.658;7.063
66162000;01/06/2013;88.53;9.005;16.448
66162000;01/05/2013;25.794;12.303;17.016
66162000;01/04/2013;338.815;26.968;73.407
66162000;01/03/2013;883.211;35.39;157.63
66162000;01/02/2013;694.198;47.32;169.735
66162000;01/01/2013;941.556;12.303;211.261
66162000;01/12/2012;97.052;12.717;33.956
66162000;01/11/2012;130.737;0.275;32.462
66162000;01/10/2012;28.743;3.817;8.312
66162000;01/09/2012;55.106;2.717;6.842
66162000;01/08/2012;4.374;3.156;3.626
66162000;01/07/2012;7.193;4.374;5.643
66162000;01/06/2012;39.723;7.193;11.24
66162000;01/05/2012;151.934;10.38;18.918
66162000;01/04/2012;91.357;5.896;29.177
66162000;01/03/2012;190.902;28.743;53.389
66162000;01/02/2012;363.154;40.975;88.339
66162000;01/01/2012;726.509;32.949;201.677
66162000;01/12/2011;310.468;11.121;81.696
66162000;01/11/2011;274.117;5.204;21.409
66162000;01/10/2011;65.079;3.996;17.638
66162000;01/09/2011;13.14;3.004;3.817
66162000;01/08/2011;5.428;3.817;4.376
66162000;01/07/2011;7.193;5.204;6.205
66162000;01/06/2011;12.717;4.572;8.75
66162000;01/05/2011;;;
66162000;01/04/2011;;;
66162000;01/03/2011;232.757;176.72;203
66162000;01/02/2011;292.629;40.349;141.513
66162000;01/01/2011;240.125;35.39;152.45
66162000;01/12/2010;319.018;28.149;72.118
66162000;01/11/2010;84.313;34.166;61.282
66162000;01/10/2010;53.143;3.475;6.559
66162000;01/09/2010;3.817;3.004;3.377
66162000;01/08/2010;4.986;3.817;4.379
66162000;01/07/2010;6.919;5.204;6.072
66162000;01/06/2010;10.023;7.193;8.611
66162000;01/05/2010;34.166;10.023;14.472
66162000;01/04/2010;133.735;18.931;44.176
66162000;01/03/2010;493.884;35.39;101.503
66162000;01/02/2010;254.964;59.065;112.006
66162000;01/01/2010;443.028;55.763;162.559
66162000;01/12/2009;646.632;12.303;134.185
66162000;01/11/2009;82.217;6.652;25.511
66162000;01/10/2009;87.121;4.572;13.151
66162000;01/09/2009;14.933;4.986;7.532
66162000;01/08/2009;66.427;4.776;7.997
66162000;01/07/2009;11.506;7.475;8.87
66162000;01/06/2009;118.85;11.9;18.86
66162000;01/05/2009;66.427;17.942;26.552
66162000;01/04/2009;521.237;38.478;133.948
66162000;01/03/2009;401.015;57.741;153.356
66162000;01/02/2009;720.829;0;169.701
66162000;01/01/2009;232.757;21.183;54.418
66162000;01/12/2008;412.572;16.72;94.802
66162000;01/11/2008;105.691;4.182;22.896
66162000;01/10/2008;16.895;3.817;6.493
66162000;01/09/2008;6.919;3.996;4.519
66162000;01/08/2008;6.652;4.776;5.639
66162000;01/07/2008;11.121;6.652;8.316
66162000;01/06/2008;22.322;10.746;13.957
66162000;01/05/2008;59.729;17.413;27.57
66162000;01/04/2008;758.204;0;111.979
66162000;01/03/2008;;;
66162000;01/02/2008;1047.073;62.395;237.546
66162000;01/01/2008;;;
66162000;01/12/2007;607.39;34.166;127.814
66162000;01/11/2007;257.45;8.682;47.647
66162000;01/10/2007;54.451;3.156;6.749
66162000;01/09/2007;4.776;0;3.609
66162000;01/08/2007;6.141;3.643;4.524
66162000;01/07/2007;8.682;5.896;6.682
66162000;01/06/2007;10.746;7.193;8.752
66162000;01/05/2007;53.143;10.746;16.493
66162000;01/04/2007;89.235;22.896;39.164
66162000;01/03/2007;715.175;39.1;119.665
66162000;01/02/2007;787.691;84.313;194.753
66162000;01/01/2007;569.545;35.39;133.878
66162000;01/12/2006;543.878;26.38;102.481
66162000;01/11/2006;130.737;9.335;27.629
66162000;01/10/2006;135.991;7.765;35.092
66162000;01/09/2006;22.322;4.182;7.195
66162000;01/08/2006;6.393;4.572;5.199
66162000;01/07/2006;22.322;5.896;7.934
66162000;01/06/2006;14.933;8.682;11.012
66162000;01/05/2006;22.322;14.016;19.369
66162000;01/04/2006;84.313;22.322;50.338
66162000;01/03/2006;1173.962;42.864;186.071
66162000;01/02/2006;331.908;34.166;108.062
66162000;01/01/2006;946.515;35.39;230.753
66162000;01/12/2005;790.675;0.114;124.896
66162000;01/11/2005;124.772;5.658;25.943
66162000;01/10/2005;129.242;2.45;11.104
66162000;01/09/2005;10.38;2.858;4.075
66162000;01/08/2005;3.996;3.156;3.552
66162000;01/07/2005;;;
66162000;01/08/2004;;;
66162000;01/07/2004;11.506;5.658;7.096
66162000;01/06/2004;18.483;7.193;8.919
66162000;01/05/2004;51.84;10.746;16.719
66162000;01/04/2004;;;
66162000;01/03/2004;;;
66162000;01/02/2004;938.259;99.92;315.923
66162000;01/01/2004;820.871;26.38;202.764
66162000;01/12/2003;168.913;7.193;38.395
66162000;01/11/2003;83.614;3.996;12.766
66162000;01/10/2003;89.235;1.254;11.408
66162000;01/09/2003;17.942;3.996;5.241
66162000;01/08/2003;5.896;4.374;5.089
66162000;01/07/2003;8.682;5.896;7.311
66162000;01/06/2003;15.407;9.005;11.309
66162000;01/05/2003;102.799;15.892;26.908
66162000;01/04/2003;598.435;35.39;127.569
66162000;01/03/2003;632.08;55.763;192.796
66162000;01/02/2003;414.354;47.962;131.03
66162000;01/01/2003;511.326;54.451;169.62
66162000;01/12/2002;448.436;8.368;82.847
66162000;01/11/2002;187.736;6.919;32.267
66162000;01/10/2002;73.229;3.643;7.476
66162000;01/09/2002;7.193;3.475;4.24
66162000;01/08/2002;5.896;3.817;4.73
66162000;01/07/2002;24.628;5.896;7.619
66162000;01/06/2002;11.121;7.475;9.042
66162000;01/05/2002;37.238;11.506;18.277
66162000;01/04/2002;81.521;21.183;39.285
66162000;01/03/2002;482.916;42.864;140.222
66162000;01/02/2002;622.919;39.723;188.345
66162000;01/01/2002;;;
66162000;01/12/2001;481.092;37.238;194.363
66162000;01/11/2001;240.946;4.986;40.386
66162000;01/10/2001;122.546;3.996;26.505
66162000;01/09/2001;21.363;2.581;5.338
66162000;01/08/2001;6.393;2.45;2.853
66162000;01/07/2001;6.393;3.475;3.938
66162000;01/06/2001;8.368;4.572;5.566
66162000;01/05/2001;22.322;7.193;10.353
66162000;01/04/2001;196.462;11.121;29.507
66162000;01/03/2001;202.846;28.743;72.832
66162000;01/02/2001;133.735;12.303;35.678
66162000;01/01/2001;137.497;9.859;36.027
66162000;01/12/2000;162.708;12.303;40.854
66162000;01/11/2000;125.515;7.193;30.457
66162000;01/10/2000;23.887;3.156;6.488
66162000;01/09/2000;11.9;3.156;4.846
66162000;01/08/2000;5.428;3.313;4.1
66162000;01/07/2000;6.393;4.776;5.434
66162000;01/06/2000;9.335;6.393;7.649
66162000;01/05/2000;24.049;9.335;14.204
66162000;01/04/2000;139.762;20.616;42.947
66162000;01/03/2000;457.472;38.478;124.535
66162000;01/02/2000;516.54;43.496;181.357
66162000;01/01/2000;349.214;9.675;60.02
66250001;01/12/2008;561.103;182.83;273.022
66250001;01/11/2008;399.762;175.858;248.602
66250001;01/10/2008;195.184;145.311;176.99
66250001;01/09/2008;163.815;142.004;153.195
66250001;01/08/2008;162.111;158.716;160.358
66250001;01/07/2008;207.727;162.111;179.466
66250001;01/06/2008;213.159;189.866;197.282
66250001;01/05/2008;326.23;202.329;253.316
66250001;01/04/2008;1557.184;276.936;531.086
66250001;01/03/2008;1331.262;500.799;793.044
66250001;01/02/2008;1476.699;445.494;813.798
66250001;01/01/2008;1142.41;167.235;527.549
66250001;01/12/2016;644.718;172.392;241.885
66250001;01/11/2016;434.466;148.633;224.726
66250001;01/10/2016;261.562;133.816;165.039
66250001;01/09/2016;177.59;135.444;140.866
66250001;01/08/2016;175.853;135.444;139.553
66250001;01/07/2016;143.653;138.714;140.658
66250001;01/06/2016;163.811;143.653;150.492
66250001;01/05/2016;184.577;158.713;167.731
66250001;01/04/2016;487.644;184.577;280.376
66250001;01/03/2016;1538.446;310.226;672.543
66250001;01/02/2016;1469.186;246.417;519.057
66250001;01/01/2016;1324.077;191.628;501.275
66250001;01/12/2015;346.444;145.309;184.134
66250001;01/11/2015;404.603;138.714;183.98
66250001;01/10/2015;202.321;148.633;154.831
66250001;01/09/2015;167.231;138.714;150.788
66250001;01/08/2015;158.713;145.309;152.25
66250001;01/07/2015;162.107;153.654;157.583
66250001;01/06/2015;188.095;160.408;169.689
66250001;01/05/2015;427.005;181.076;258.427
66250001;01/04/2015;977.299;267.296;383.198
66250001;01/03/2015;575.901;227.793;323.437
66250001;01/02/2015;771.735;184.577;335.527
66250001;01/01/2015;534.165;385.073;439.233
66250001;01/12/2014;1077.578;250.183;601.913
66250001;01/11/2014;735.7;204.116;273.233
66250001;01/10/2014;318.192;168.947;201.137
66250001;01/09/2014;198.741;74.341;150.321
66250001;01/08/2014;142.002;130.574;137.847
66250001;01/07/2014;151.976;140.356;144.67
66250001;01/06/2014;179.331;146.969;159.721
66250001;01/05/2014;391.961;174.12;198.479
66250001;01/04/2014;575.901;207.718;353.632
66250001;01/03/2014;1269.082;477.385;779.937
66250001;01/02/2014;1348.427;231.49;671.229
66250001;01/01/2014;1272.492;200.529;379.791
66250001;01/12/2013;720.661;157.867;304.617
66250001;01/11/2013;317.193;149.467;184.824
66250001;01/10/2013;208.621;136.26;157.644
66250001;01/09/2013;141.179;128.961;132.309
66250001;01/08/2013;159.56;130.574;135.232
66250001;01/07/2013;146.969;135.444;141.557
66250001;01/06/2013;232.416;146.138;163.197
66250001;01/05/2013;191.628;80.045;167.204
66250001;01/04/2013;708.448;191.628;388.595
66250001;01/03/2013;848.743;143.653;524.398
66250001;01/02/2013;1090.384;408.739;735.624
66250001;01/01/2013;866.248;174.986;493.529
66250001;01/12/2012;491.342;170.667;249.738
66250001;01/11/2012;356.671;142.002;193.847
66250001;01/10/2012;205.915;142.002;151.705
66250001;01/09/2012;181.076;137.077;141.8
66250001;01/08/2012;138.714;135.444;137.183
66250001;01/07/2012;143.653;138.714;140.783
66250001;01/06/2012;189.859;133.816;153.263
66250001;01/05/2012;218.614;150.302;172.561
66250001;01/04/2012;225.95;174.12;189.048
66250001;01/03/2012;752.247;214.967;315.62
66250001;01/02/2012;665.697;300.337;427.377
66250001;01/01/2012;848.743;224.111;504.451
66250001;01/12/2011;491.342;158.713;251.942
66250001;01/11/2011;532.065;146.969;207.497
66250001;01/10/2011;354.62;143.653;173.117
66250001;01/09/2011;162.107;140.356;143.995
66250001;01/08/2011;146.969;143.653;145.016
66250001;01/07/2011;172.392;145.309;155.125
66250001;01/06/2011;202.321;170.667;175.528
66250001;01/05/2011;235.201;174.12;198.824
66250001;01/04/2011;1052.145;227.793;513.109
66250001;01/03/2011;1258.874;359.088;708.653
66250001;01/02/2011;1096.81;261.562;541.042
66250001;01/01/2011;608.651;162.107;351.744
66250001;01/12/2007;600.25;286.64;439.432
66250001;01/11/2007;817.146;160.411;275.924
66250001;01/10/2007;200.537;145.311;161.962
66250001;01/09/2007;165.523;145.311;156.143
66250001;01/08/2007;168.951;157.025;163.819
66250001;01/07/2007;170.672;158.716;165.969
66250001;01/06/2007;177.595;170.672;173.496
66250001;01/05/2007;248.312;177.595;191.962
66250001;01/04/2007;467.06;216.798;304.971
66250001;01/03/2007;866.385;244.552;447.565
66250001;01/02/2007;1419.232;408.876;669.095
66250001;01/01/2007;613.838;286.64;416.465
66250001;01/12/2006;881.084;340.369;509.797
66250001;01/11/2006;520.278;211.344;288.351
66250001;01/10/2006;391.996;186.34;241.103
66250001;01/09/2006;204.124;167.235;172.959
66250001;01/08/2006;181.081;170.672;172.962
66250001;01/07/2006;229.651;181.081;201.954
66250001;01/06/2006;240.806;202.329;214.432
66250001;01/05/2006;340.369;235.213;262.834
66250001;01/04/2006;1126.108;348.512;682.35
66250001;01/03/2006;1765.73;524.774;1076.29
66250001;01/02/2006;959.089;298.388;588.456
66250001;01/01/2006;1152.235;383.62;611.156
66250001;01/12/2005;949.955;209.534;479.566
66250001;01/11/2005;362.871;162.111;217.586
66250001;01/10/2005;252.085;153.656;172.099
66250001;01/09/2005;158.716;143.655;152.433
66250001;01/08/2005;157.025;148.636;151.278
66250001;01/07/2005;158.716;151.979;154.092
66250001;01/06/2005;165.523;157.025;160.869
66250001;01/05/2005;184.583;160.411;170.024
66250001;01/04/2005;366.999;184.583;228.854
66250001;01/03/2005;1008.388;225.961;422.424
66250001;01/02/2005;949.955;218.624;391.315
66250001;01/01/2005;1245.539;284.693;594.681
66250001;01/12/2004;547.389;167.235;255.447
66250001;01/11/2004;434.508;150.305;208.292
66250001;01/10/2004;362.871;158.716;186.952
66250001;01/09/2004;165.523;157.025;158.832
66250001;01/08/2004;168.951;157.025;161.514
66250001;01/07/2004;209.534;160.411;178.13
66250001;01/06/2004;218.624;200.537;205.218
66250001;01/05/2004;271.152;181.081;216.883
66250001;01/04/2004;430.21;220.452;268.757
66250001;01/03/2004;797.204;288.59;504.715
66250001;01/02/2004;1738.612;676.383;1219.223
66250001;01/01/2004;1195.197;224.121;710.203
66250001;01/12/2003;484.647;181.081;252.759
66250001;01/11/2003;252.085;158.716;195.395
66250001;01/10/2003;294.46;155.339;178.243
66250001;01/09/2003;167.235;153.656;156.809
66250001;01/08/2003;189.866;163.815;179.399
66250001;01/07/2003;204.124;182.83;191.988
66250001;01/06/2003;253.977;198.749;214.328
66250001;01/05/2003;394.097;224.121;290.145
66250001;01/04/2003;1011.502;338.34;617.75
66250001;01/03/2003;1158.804;440.974;803.111
66250001;01/02/2003;1042.847;391.996;601.77
66250001;01/01/2003;802.882;276.936;495.475
66250001;01/12/2002;588.66;193.408;278.669
66250001;01/11/2002;304.305;195.184;229.593
66250001;01/10/2002;284.693;205.924;226.279
66250001;01/09/2002;222.285;182.83;212.249
66250001;01/08/2002;191.635;167.235;183.469
66250001;01/07/2002;229.651;150.305;182.506
66250001;01/06/2002;195.184;145.311;164.443
66250001;01/05/2002;381.533;125.748;212.181
66250001;01/04/2002;547.389;214.977;352.993
66250001;01/03/2002;1730.895;360.811;676.649
66250001;01/02/2002;1605.537;371.138;957.613
66250001;01/01/2002;1804.757;292.5;688.482
66250001;01/12/2001;1005.278;120.964;480.513
66250001;01/11/2001;383.62;91.744;145.573
66250001;01/10/2001;193.408;94.728;118.256
66250001;01/09/2001;137.078;96.229;102.002
66250001;01/08/2001;105.346;91.744;95.995
66250001;01/07/2001;96.229;91.744;93.573
66250001;01/06/2001;100.763;91.744;94.935
66250001;01/05/2001;146.971;93.233;104.758
66250001;01/04/2001;186.34;100.763;122.429
66250001;01/03/2001;757.909;138.715;281.962
66250001;01/02/2001;275.005;88.784;148.193
66250001;01/01/2001;342.4;99.246;167.985
66250001;01/12/2000;558.782;96.229;195.695
66250001;01/11/2000;316.219;74.338;136.312
66250001;01/10/2000;155.339;72.928;96.953
66250001;01/09/2000;105.346;88.784;91.116
66250001;01/08/2000;94.728;87.312;89.692
66250001;01/07/2000;93.233;88.784;90.598
66250001;01/06/2000;90.261;85.846;88.049
66250001;01/05/2000;100.763;72.928;85.362
66250001;01/04/2000;244.552;81.485;122.658
66250001;01/03/2000;593.289;108.428;281.29
66250001;01/02/2000;1058.661;111.532;327.818
66250001;01/01/2000;542.848;75.755;150.413
66250001;01/12/1999;302.329;52.587;124.285
66250001;01/11/1999;312.235;100.763;143.337
66250001;01/10/1999;143.655;88.784;103.162
66250001;01/09/1999;108.428;88.784;94.417
66250001;01/08/1999;100.763;91.744;95.848
66250001;01/07/1999;124.148;100.763;108.369
66250001;01/06/1999;132.194;111.532;121.788
66250001;01/05/1999;204.124;135.445;156.042
66250001;01/04/1999;621.524;202.329;297.991
66250001;01/03/1999;1723.192;360.811;821.223
66250001;01/02/1999;766.263;240.806;411.784
66250001;01/01/1999;1380.25;306.283;710.473
66250001;01/12/1998;913.766;204.124;453.802
66250001;01/11/1998;421.646;105.346;173.172
66250001;01/10/1998;174.125;91.744;117.584
66250001;01/09/1998;137.078;87.312;94.259
66250001;01/08/1998;100.763;88.784;93.154
66250001;01/07/1998;103.813;93.233;98.822
66250001;01/06/1998;127.352;105.346;113.18
66250001;01/05/1998;163.815;124.148;139.379
66250001;01/04/1998;647.418;170.672;262.603
66250001;01/03/1998;755.133;233.355;448.82
66250001;01/02/1998;1455.043;265.397;557.581
66250001;01/01/1998;1300.141;167.235;398.096
66250001;01/12/1997;943.885;174.125;415.656
66250001;01/11/1997;676.383;100.763;191.059
66250001;01/10/1997;202.329;99.246;138.65
66250001;01/09/1997;142.004;103.813;114.051
66250001;01/08/1997;119.38;105.346;113.11
66250001;01/07/1997;143.655;120.964;131.188
66250001;01/06/1997;290.544;143.655;175.589
66250001;01/05/1997;484.647;184.583;250.012
66250001;01/04/1997;913.766;316.219;483.545
66250001;01/03/1997;949.955;314.226;500.776
66250001;01/02/1997;2377.178;556.499;1012.656
66250001;01/01/1997;1719.345;511.314;1035.591
66250001;01/12/1996;817.146;157.025;287.554
66250001;01/11/1996;515.791;124.148;293.413
66250001;01/10/1996;220.452;103.813;129.238
66250001;01/09/1996;128.961;99.246;106.678
66250001;01/08/1996;117.8;105.346;107.991
66250001;01/07/1996;130.575;108.428;118.002
66250001;01/06/1996;202.329;130.575;143.781
66250001;01/05/1996;290.544;170.672;204.816
66250001;01/04/1996;581.732;227.804;347.769
66250001;01/03/1996;1734.752;350.555;802.791
66250001;01/02/1996;1535.066;310.248;510.701
66250001;01/01/1996;1165.388;310.248;506.486
66250001;01/12/1995;755.133;158.716;378.583
66250001;01/11/1995;757.909;105.346;229.856
66250001;01/10/1995;389.898;109.977;143.145
66250001;01/09/1995;153.656;105.346;115.024
66250001;01/08/1995;132.194;111.532;121.874
66250001;01/07/1995;175.858;128.961;144.937
66250001;01/06/1995;227.804;167.235;191.151
66250001;01/05/1995;1781.3;231.501;498.773
66250001;01/04/1995;884.036;259.672;505.589
66250001;01/03/1995;904.806;417.379;585.729
66250001;01/02/1995;2120.639;735.81;1486.522
66250001;01/01/1995;2500.841;515.791;1199.509
66250001;01/12/1994;1738.612;288.59;609.422
66250001;01/11/1994;689.714;109.977;225.736
66250001;01/10/1994;387.803;111.532;183.595
66250001;01/09/1994;216.798;90.261;95.074
66250001;01/08/1994;108.428;93.233;102.361
66250001;01/07/1994;150.305;108.428;128.314
66250001;01/06/1994;168.951;124.148;140.168
66250001;01/05/1994;276.936;150.305;177.549
66250001;01/10/1993;304.305;96.229;129.006
66250001;01/09/1993;158.716;99.246;114.569
66250001;01/08/1993;108.428;100.763;106.295
66250001;01/07/1993;122.554;109.977;115.74
66250001;01/06/1993;207.727;124.148;145.135
66250001;01/05/1993;227.804;150.305;182.952
66250001;01/04/1993;626.669;231.501;362.47
66250001;01/03/1993;1195.197;326.23;542.834
66250001;01/02/1993;1380.25;356.7;879.112
66250001;01/01/1993;1628.051;396.2;661.37
66250001;01/07/1992;120.964;102.285;111.271
66250001;01/06/1992;153.656;120.964;137.112
66250001;01/05/1992;410.997;155.339;210.96
66250001;01/04/1992;851.785;344.435;518.856
66250001;01/03/1992;946.918;404.64;626.448
66250001;01/02/1992;1208.541;288.59;548.314
66250001;01/01/1992;1011.502;198.749;465.502
66250001;01/12/1991;1132.618;146.971;357.305
66250001;01/11/1991;473.637;111.532;202.888
66250001;01/10/1991;227.804;103.813;140.394
66250001;01/09/1991;117.8;99.246;105.08
66250001;01/08/1991;108.428;99.246;102.395
66250001;01/07/1991;125.748;109.977;117.97
66250001;01/06/1991;155.339;127.352;140.415
66250001;01/05/1991;338.34;157.025;213.675
66250001;01/04/1991;730.326;267.312;488.193
66250001;01/03/1991;1568.291;413.122;880.179
66250001;01/02/1991;1100.219;563.354;785.551
66250001;01/01/1991;1293.265;248.312;558.643
66250001;01/12/1990;415.249;168.951;229.156
66250001;01/11/1990;417.379;133.817;198.421
66250001;01/10/1990;843.072;140.358;309.37
66250001;01/09/1990;237.074;105.346;131.553
66250001;01/08/1990;116.225;105.346;108.14
66250001;01/07/1990;162.111;109.977;123.857
66250001;01/06/1990;150.305;127.352;138.251
66250001;01/05/1990;310.248;151.979;216.616
66250001;01/04/1990;533.793;224.121;373.077
66250001;01/02/1990;913.766;383.62;589.431
66250001;01/01/1990;1444.263;269.23;692.185
66250001;01/12/1989;777.458;216.798;415.44
66250001;01/11/1989;475.834;117.8;198.812
66250001;01/10/1989;529.279;105.346;150.249
66250001;01/09/1989;151.979;105.346;116.794
66250001;01/08/1989;177.595;114.656;132.241
66250001;01/07/1989;158.716;124.148;136.804
66250001;01/06/1989;186.34;146.971;162.48
66250001;01/05/1989;491.282;188.101;277.03
66250001;01/04/1989;1046.002;330.255;565.239
66250001;01/03/1989;1781.3;471.443;1006.96
66250001;01/02/1989;1422.797;603.648;1001.567
66250001;01/01/1989;1646.908;240.806;932.292
66250001;01/12/1988;817.146;160.411;375.574
66250001;01/11/1988;511.314;105.346;197.076
66250001;01/10/1988;184.583;96.229;126.668
66250001;01/09/1988;124.148;96.229;100.744
66250001;01/08/1988;114.656;102.285;107.112
66250001;01/07/1988;130.575;114.656;120.423
66250001;01/06/1988;170.672;133.817;149.134
66250001;01/05/1988;328.241;170.672;223.714
66250001;01/04/1988;783.08;326.23;497.355
66250001;01/03/1988;1338.218;489.068;819.092
66250001;01/02/1988;1369.694;269.23;801.449
66250001;01/01/1988;2050.077;284.693;849.495
66250001;01/12/1987;1480.32;294.46;647.852
66250001;01/11/1987;500.162;127.352;224.927
66250001;01/10/1987;298.388;90.261;123.128
66250001;01/09/1987;94.728;90.261;90.509
66250001;01/08/1987;97.734;90.261;95.27
66250001;01/07/1987;114.656;97.734;105.077
66250001;01/06/1987;146.971;116.225;127.944
66250001;01/05/1987;502.387;137.078;213.953
66250001;01/04/1987;1307.032;170.672;443.563
66250001;01/03/1987;727.589;244.552;449.029
66250001;01/02/1987;687.04;231.501;385.163
66250001;01/01/1987;1020.865;170.672;486.66
