system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;Codigo;Estacao;cloud_cover;cloud_qa_count;date;img_qual;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
2_LE07_225073_20100911_00000000000000000001;601.0;4;785.0;851.0;594.0;291.0;2975.0;177.0;66870000;COXIM;0.0;0;2010-32-11;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4789615040286482;68.0;0.0;LANDSAT_7;55.626.076;38.237.339;9.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20100919_00000000000000000001;798.0;3;975.0;1074.0;978.0;502.0;2973.0;315.0;66870000;COXIM;16.0;0;2010-30-19;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.32024373730534866;96.0;0.0;LANDSAT_5;59.522.247;36.242.149;100.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20100927_00000000000000000000;1993.0;1;1934.0;1878.0;2114.0;942.0;2924.0;482.0;66845000;PEDRO GOMES;34.0;0;2010-32-27;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.34492350486787204;96.0;0.0;LANDSAT_7;62.838.261;33.496.571;;2.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20100927_00000000000000000001;1853.0;4;1830.0;1783.0;1857.0;738.0;2924.0;387.0;66870000;COXIM;34.0;0;2010-32-27;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4252336448598131;66.0;0.0;LANDSAT_7;62.838.261;33.496.571;;2.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20101005_00000000000000000000;541.0;4;727.0;827.0;1100.0;521.0;2977.0;262.0;66845000;PEDRO GOMES;1.0;0;2010-30-05;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.14097279472382523;66.0;0.0;LANDSAT_5;67.721.626;31.838.535;79.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20101005_00000000000000000001;538.0;4;738.0;892.0;710.0;231.0;2955.0;124.0;66870000;COXIM;1.0;0;2010-30-05;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.53938185443669;68.0;0.0;LANDSAT_5;67.721.626;31.838.535;47.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20101013_00000000000000000001;590.0;4;767.0;905.0;615.0;251.0;2965.0;155.0;66870000;COXIM;0.0;0;2010-32-13;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5330232558139535;68.0;0.0;LANDSAT_7;72.041.191;29.478.405;103.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20101021_00000000000000000000;463.0;3;736.0;851.0;640.0;407.0;3036.0;217.0;66845000;PEDRO GOMES;0.0;0;2010-30-21;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3072340425531915;68.0;0.0;LANDSAT_5;77.808.304;28.588.299;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20101021_00000000000000000001;472.0;4;765.0;1012.0;674.0;222.0;2994.0;152.0;66870000;COXIM;0.0;0;2010-30-21;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5642787046123651;68.0;0.0;LANDSAT_5;77.808.304;28.588.299;20.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20101029_00000000000000000001;588.0;4;824.0;959.0;697.0;282.0;2955.0;150.0;66870000;COXIM;4.0;0;2010-32-29;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.49005424954792043;68.0;0.0;LANDSAT_7;82.860.641;26.914.936;167.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20101114_00000000000000000001;515.0;4;795.0;994.0;652.0;193.0;2955.0;125.0;66870000;COXIM;37.0;0;2010-32-14;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6159203980099502;68.0;0.0;LANDSAT_7;93.394.775;26.193.516;145.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20101208_00000000000000000000;523.0;2;776.0;918.0;1099.0;675.0;2915.0;346.0;66845000;PEDRO GOMES;12.0;0;2010-30-08;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.06960716747070986;68.0;0.0;LANDSAT_5;103.246.719;28.486.767;168.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20101208_00000000000000000001;638.0;4;942.0;1085.0;1170.0;722.0;2893.0;480.0;66870000;COXIM;12.0;0;2010-30-08;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.13221153846153846;68.0;0.0;LANDSAT_5;103.246.719;28.486.767;172.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110125_00000000000000000000;412.0;3;769.0;995.0;985.0;279.0;2968.0;158.0;66845000;PEDRO GOMES;1.0;0;2011-30-25;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4675572519083969;68.0;0.0;LANDSAT_5;96.166.893;33.330.128;15.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110125_00000000000000000001;468.0;4;799.0;1078.0;985.0;206.0;2955.0;124.0;66870000;COXIM;1.0;0;2011-30-25;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5900497512437811;68.0;0.0;LANDSAT_5;96.166.893;33.330.128;35.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110314_00000000000000000000;834.0;4;1010.0;1161.0;1559.0;608.0;2915.0;390.0;66845000;PEDRO GOMES;80.0;0;2011-30-14;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.2484548825710754;66.0;0.0;LANDSAT_5;68.509.796;37.513.062;86.0;8.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110407_00000000000000000000;359.0;2;697.0;939.0;803.0;171.0;2970.0;101.0;66845000;PEDRO GOMES;0.0;0;2011-33-07;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.6059907834101382;68.0;0.0;LANDSAT_7;5.375.515;4.053.038;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110407_00000000000000000001;417.0;4;784.0;1114.0;766.0;96.0;2970.0;50.0;66870000;COXIM;0.0;0;2011-33-07;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7818181818181819;68.0;0.0;LANDSAT_7;5.375.515;4.053.038;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110415_00000000000000000000;400.0;3;717.0;902.0;838.0;329.0;2942.0;106.0;66845000;PEDRO GOMES;17.0;0;2011-29-15;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.37093690248565964;68.0;0.0;LANDSAT_5;5.083.696;42.778.538;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110415_00000000000000000001;442.0;4;761.0;1071.0;926.0;161.0;2942.0;107.0;66870000;COXIM;17.0;0;2011-29-15;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6507592190889371;68.0;0.0;LANDSAT_5;5.083.696;42.778.538;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110423_00000000000000000000;395.0;2;629.0;811.0;605.0;49.0;2970.0;54.0;66845000;PEDRO GOMES;0.0;0;2011-33-23;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.855457227138643;68.0;0.0;LANDSAT_7;46.527.454;43.690.742;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110423_00000000000000000001;376.0;4;676.0;937.0;565.0;130.0;2970.0;54.0;66870000;COXIM;0.0;0;2011-33-23;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6863691194209891;68.0;0.0;LANDSAT_7;46.527.454;43.690.742;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110509_00000000000000000000;286.0;4;432.0;515.0;1119.0;309.0;2955.0;118.0;66845000;PEDRO GOMES;0.0;0;2011-33-09;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.1659919028340081;66.0;0.0;LANDSAT_7;41.433.945;46.915.596;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110509_00000000000000000001;397.0;4;720.0;948.0;515.0;168.0;2960.0;118.0;66870000;COXIM;0.0;0;2011-33-09;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6216216216216216;68.0;0.0;LANDSAT_7;41.433.945;46.915.596;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110517_00000000000000000000;415.0;3;667.0;778.0;608.0;239.0;2915.0;162.0;66845000;PEDRO GOMES;8.0;0;2011-29-17;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4968421052631579;68.0;0.0;LANDSAT_5;40.657.578;49.013.229;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110517_00000000000000000001;441.0;4;718.0;895.0;613.0;210.0;2920.0;163.0;66870000;COXIM;8.0;0;2011-29-17;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5474137931034483;68.0;0.0;LANDSAT_5;40.657.578;49.013.229;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110525_00000000000000000000;247.0;4;498.0;554.0;731.0;266.0;2934.0;91.0;66845000;PEDRO GOMES;7.0;0;2011-33-25;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3361581920903955;66.0;0.0;LANDSAT_7;38.451.054;49.734.631;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110525_00000000000000000001;540.0;4;827.0;966.0;785.0;358.0;2902.0;281.0;66870000;COXIM;7.0;0;2011-33-25;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.36860670194003525;68.0;0.0;LANDSAT_7;38.451.054;49.734.631;27.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110712_00000000000000000000;364.0;4;543.0;570.0;679.0;313.0;2950.0;99.0;66845000;PEDRO GOMES;0.0;0;2011-33-12;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.26869158878504673;68.0;0.0;LANDSAT_7;39.636.921;51.824.959;9.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110712_00000000000000000001;420.0;4;711.0;866.0;527.0;284.0;2945.0;166.0;66870000;COXIM;0.0;0;2011-33-12;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4291457286432161;68.0;0.0;LANDSAT_7;39.636.921;51.824.959;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110720_00000000000000000000;360.0;4;545.0;569.0;673.0;433.0;2964.0;179.0;66845000;PEDRO GOMES;0.0;0;2011-29-20;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.07707509881422925;68.0;0.0;LANDSAT_5;41.890.732;5.163.765;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110720_00000000000000000001;415.0;3;647.0;775.0;478.0;231.0;2951.0;130.0;66870000;COXIM;0.0;0;2011-29-20;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4433734939759036;68.0;0.0;LANDSAT_5;41.890.732;5.163.765;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110728_00000000000000000000;257.0;4;484.0;539.0;832.0;387.0;2950.0;248.0;66845000;PEDRO GOMES;0.0;0;2011-33-28;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.0851063829787234;66.0;0.0;LANDSAT_7;42.402.229;49.731.682;9.0;4.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110728_00000000000000000001;424.0;3;668.0;819.0;543.0;329.0;2939.0;250.0;66870000;COXIM;0.0;0;2011-33-28;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.38676607642124883;68.0;0.0;LANDSAT_7;42.402.229;49.731.682;9.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110813_00000000000000000000;440.0;3;668.0;683.0;547.0;361.0;2980.0;173.0;66845000;PEDRO GOMES;0.0;0;2011-33-13;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.32899628252788105;68.0;0.0;LANDSAT_7;46.045.979;46.353.382;9.0;36.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110813_00000000000000000001;421.0;3;721.0;774.0;505.0;279.0;2970.0;174.0;66870000;COXIM;0.0;0;2011-33-13;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.442;68.0;0.0;LANDSAT_7;46.045.979;46.353.382;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110829_00000000000000000000;495.0;3;726.0;719.0;636.0;309.0;2985.0;217.0;66845000;PEDRO GOMES;0.0;0;2011-33-29;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4028985507246377;68.0;0.0;LANDSAT_7;50.625.553;4.200.602;20.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110829_00000000000000000001;519.0;3;753.0;863.0;641.0;285.0;2980.0;191.0;66870000;COXIM;0.0;0;2011-33-29;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4508670520231214;68.0;0.0;LANDSAT_7;50.625.553;4.200.602;16.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110906_00000000000000000000;549.0;2;728.0;809.0;607.0;291.0;3007.0;220.0;66845000;PEDRO GOMES;0.0;0;2011-28-06;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.42885181550539747;68.0;0.0;LANDSAT_5;54.520.069;40.512.882;20.0;36.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110906_00000000000000000001;593.0;3;838.0;872.0;645.0;318.0;2968.0;220.0;66870000;COXIM;0.0;0;2011-28-06;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.44982698961937717;68.0;0.0;LANDSAT_5;54.520.069;40.512.882;56.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110914_00000000000000000000;694.0;2;860.0;900.0;928.0;452.0;2934.0;246.0;66845000;PEDRO GOMES;4.0;0;2011-33-14;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.31097560975609756;96.0;0.0;LANDSAT_7;56.454.639;37.177.124;40.0;8.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110914_00000000000000000001;527.0;3;751.0;873.0;619.0;238.0;2965.0;149.0;66870000;COXIM;4.0;0;2011-33-14;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5374149659863946;68.0;0.0;LANDSAT_7;56.454.639;37.177.124;9.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110922_00000000000000000000;510.0;2;696.0;804.0;602.0;425.0;3007.0;240.0;66845000;PEDRO GOMES;0.0;0;2011-28-22;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.24174843889384479;68.0;0.0;LANDSAT_5;61.167.297;35.765.556;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20110922_00000000000000000001;491.0;3;732.0;866.0;642.0;349.0;2981.0;205.0;66870000;COXIM;0.0;0;2011-28-22;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.35430157261794637;68.0;0.0;LANDSAT_5;61.167.297;35.765.556;11.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110930_00000000000000000000;538.0;4;776.0;823.0;1184.0;542.0;3000.0;260.0;66845000;PEDRO GOMES;21.0;0;2011-33-30;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.17754172989377845;66.0;0.0;LANDSAT_7;64.024.811;32.511.112;16.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20110930_00000000000000000001;646.0;3;858.0;919.0;842.0;518.0;2965.0;356.0;66870000;COXIM;21.0;0;2011-33-30;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.2359882005899705;96.0;0.0;LANDSAT_7;64.024.811;32.511.112;86.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20111024_00000000000000000000;363.0;3;672.0;825.0;578.0;294.0;2986.0;220.0;66845000;PEDRO GOMES;1.0;0;2011-28-24;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.391304347826087;68.0;0.0;LANDSAT_5;79.934.082;28.584.522;8.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20111024_00000000000000000001;375.0;4;639.0;799.0;442.0;178.0;2981.0;121.0;66870000;COXIM;1.0;0;2011-28-24;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5464968152866242;68.0;0.0;LANDSAT_5;79.934.082;28.584.522;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20111101_00000000000000000000;493.0;3;724.0;886.0;839.0;288.0;2950.0;193.0;66845000;PEDRO GOMES;32.0;0;2011-33-01;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4308300395256917;68.0;0.0;LANDSAT_7;84.664.726;26.458.698;37.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20111101_00000000000000000001;504.0;4;819.0;1089.0;836.0;221.0;2950.0;149.0;66870000;COXIM;32.0;0;2011-33-01;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5679374389051809;68.0;0.0;LANDSAT_7;84.664.726;26.458.698;75.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_20111109_00000000000000000000;332.0;3;592.0;650.0;632.0;287.0;2960.0;150.0;66845000;PEDRO GOMES;13.0;0;2011-27-09;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.34698521046643915;68.0;0.0;LANDSAT_5;90.506.706;27.377.544;10.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20111117_00000000000000000000;388.0;3;669.0;756.0;761.0;223.0;2985.0;148.0;66845000;PEDRO GOMES;0.0;0;2011-33-17;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.5;68.0;0.0;LANDSAT_7;94.940.529;26.041.847;15.0;8.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20111117_00000000000000000001;470.0;4;801.0;1110.0;930.0;181.0;2975.0;126.0;66870000;COXIM;0.0;0;2011-33-17;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6313645621181263;68.0;0.0;LANDSAT_7;94.940.529;26.041.847;29.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20111203_00000000000000000000;421.0;3;721.0;914.0;801.0;287.0;2990.0;84.0;66845000;PEDRO GOMES;0.0;0;2011-33-03;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4305555555555556;68.0;0.0;LANDSAT_7;101.965.302;27.071.686;22.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20111203_00000000000000000001;446.0;4;737.0;960.0;595.0;203.0;3005.0;128.0;66870000;COXIM;0.0;0;2011-33-03;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5680851063829787;68.0;0.0;LANDSAT_7;101.965.302;27.071.686;29.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20111219_00000000000000000001;523.0;4;822.0;1049.0;775.0;200.0;2985.0;128.0;66870000;COXIM;1.0;0;2011-34-19;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5867768595041323;68.0;0.0;LANDSAT_7;104.612.862;28.774.372;100.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120104_00000000000000000000;442.0;4;654.0;773.0;1408.0;418.0;2955.0;174.0;66845000;PEDRO GOMES;9.0;0;2012-34-04;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.2060778727445394;66.0;0.0;LANDSAT_7;103.118.301;30.514.412;175.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120104_00000000000000000001;566.0;4;891.0;1249.0;1044.0;224.0;2955.0;130.0;66870000;COXIM;9.0;0;2012-34-04;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5982062780269058;68.0;0.0;LANDSAT_7;103.118.301;30.514.412;123.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120205_00000000000000000000;291.0;4;571.0;671.0;1080.0;285.0;2980.0;137.0;66845000;PEDRO GOMES;0.0;0;2012-34-05;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3198090692124105;66.0;0.0;LANDSAT_7;90.653.755;33.173.447;11.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120205_00000000000000000001;451.0;4;789.0;1151.0;936.0;151.0;2980.0;138.0;66870000;COXIM;0.0;0;2012-34-05;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.665929203539823;68.0;0.0;LANDSAT_7;90.653.755;33.173.447;17.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120221_00000000000000000000;520.0;3;850.0;1008.0;1471.0;633.0;2864.0;385.0;66845000;PEDRO GOMES;42.0;0;2012-34-21;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.14632501685772084;66.0;0.0;LANDSAT_7;81.276.649;34.381.699;167.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120221_00000000000000000001;626.0;4;991.0;1387.0;1278.0;423.0;2892.0;261.0;66870000;COXIM;42.0;0;2012-34-21;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4100418410041841;66.0;0.0;LANDSAT_7;81.276.649;34.381.699;173.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120324_00000000000000000001;953.0;3;1332.0;1806.0;1966.0;500.0;2934.0;275.0;66870000;COXIM;58.0;0;2012-34-24;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.45414847161572053;96.0;0.0;LANDSAT_7;61.020.416;38.139.999;149.0;8.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120425_00000000000000000000;443.0;3;798.0;1048.0;1029.0;377.0;2924.0;229.0;66845000;PEDRO GOMES;4.0;0;2012-34-25;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.37061769616026713;68.0;0.0;LANDSAT_7;45.387.665;44.180.965;10.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120425_00000000000000000001;567.0;4;838.0;1114.0;942.0;376.0;2897.0;229.0;66870000;COXIM;4.0;0;2012-34-25;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.3805601317957166;68.0;0.0;LANDSAT_7;45.387.665;44.180.965;55.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120511_00000000000000000000;456.0;1;782.0;933.0;690.0;128.0;2924.0;52.0;66845000;PEDRO GOMES;63.0;0;2012-34-11;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.7186813186813187;68.0;0.0;LANDSAT_7;40.674.938;47.382.713;137.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120527_00000000000000000000;427.0;3;683.0;906.0;804.0;270.0;2908.0;158.0;66845000;PEDRO GOMES;31.0;0;2012-34-27;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4333683105981112;68.0;0.0;LANDSAT_7;38.017.464;50.072.617;27.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120527_00000000000000000001;440.0;4;770.0;1100.0;763.0;149.0;2929.0;31.0;66870000;COXIM;31.0;0;2012-34-27;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.675734494015234;68.0;0.0;LANDSAT_7;38.017.464;50.072.617;14.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120612_00000000000000000000;264.0;4;437.0;474.0;837.0;250.0;2950.0;131.0;66845000;PEDRO GOMES;0.0;0;2012-34-12;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.24242424242424243;66.0;0.0;LANDSAT_7;37.175.995;51.820.389;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120612_00000000000000000001;390.0;4;684.0;889.0;476.0;124.0;2945.0;32.0;66870000;COXIM;0.0;0;2012-34-12;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7026378896882494;68.0;0.0;LANDSAT_7;37.175.995;51.820.389;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120628_00000000000000000000;225.0;4;445.0;481.0;943.0;252.0;2939.0;99.0;66845000;PEDRO GOMES;0.0;0;2012-34-28;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.2769010043041607;66.0;0.0;LANDSAT_7;37.866.791;52.315.918;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120628_00000000000000000001;378.0;4;668.0;901.0;478.0;157.0;2929.0;66.0;66870000;COXIM;0.0;0;2012-34-28;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6310223266745005;68.0;0.0;LANDSAT_7;37.866.791;52.315.918;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120831_00000000000000000000;418.0;3;616.0;679.0;526.0;452.0;2980.0;233.0;66845000;PEDRO GOMES;0.0;0;2012-35-31;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.15355805243445692;68.0;0.0;LANDSAT_7;51.039.818;40.828.907;9.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120831_00000000000000000001;458.0;4;684.0;740.0;489.0;200.0;2960.0;156.0;66870000;COXIM;0.0;0;2012-35-31;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5475113122171946;68.0;0.0;LANDSAT_7;51.039.818;40.828.907;9.0;40.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20120916_00000000000000000001;763.0;4;926.0;1023.0;881.0;371.0;2965.0;143.0;66870000;COXIM;22.0;0;2012-35-16;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4279105628373169;68.0;0.0;LANDSAT_7;57.059.479;35.903.049;145.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LE07_225073_20121018_00000000000000000000;410.0;3;658.0;780.0;892.0;273.0;2975.0;176.0;66845000;PEDRO GOMES;0.0;0;2012-36-18;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.4240506329113924;68.0;0.0;LANDSAT_7;74.998.848;27.629.047;12.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
