1976/10; 58799.000
1976/10; 56435.609
1977/08; 50620.916
1977/08; 53059.336
1977/08; 55310.185
1977/10; 49983.176
1977/10; 51858.883
1977/10; 54372.331
1978/09; 33627.007
1981/08; 31676.271
1981/08; 32726.668
1981/09; 42180.233
1981/09; 43980.912
1982/06; 34227.234
1982/06; 35877.856
1982/06; 38391.304
1982/08; 39554.243
1982/08; 37153.337
1982/08; 35127.573
1982/06; 36965.766
1982/08; 38353.790
1982/06; 39929.384
1983/06; 20046.886
1983/05; 18658.862
1983/08; 19634.230
1983/08; 21697.508
1984/06; 34039.663
1984/06; 35390.172
1984/06; 37453.450
1984/06; 39441.700
1984/06; 40754.695
1984/08; 40191.983
1984/07; 51146.114
1986/05; 18958.975
1986/05; 20422.027
1986/05; 21922.593
1986/05; 23348.131
1986/07; 23085.532
1986/07; 21584.966
1986/07; 20384.513
1986/07; 18996.490
1987/06; 21247.338
1986/06; 24998.753
1985/12; 9092.754
1987/01; 10368.235
1985/09; 21097.282
1988/05; 54259.789
1988/05; 52796.737
1988/05; 51296.171
1988/05; 49758.091
1988/05; 48595.152
1989/05; 21209.824
1994/05; 27699.772
1994/05; 30025.649
1994/05; 33026.781
1994/04; 36815.710
1994/05; 39404.186
1992/06; 23498.187
1992/05; 24848.697
1992/04; 20009.371
1992/04; 21509.937
1992/03; 23348.131
1992/04; 25186.324
1992/03; 26799.432
1990/08; 15770.273
1991/01; 20534.570
1990/03; 11568.688
1992/05; 31601.243
1988/07; 58611.430
1988/07; 60524.651
1988/07; 62550.415
1988/07; 65251.434
1987/01; 8717.613
