system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,BQA_median,cloud_cover,date,img_qual,station_nm,site_no,lat,lon,nd_median,.geo
2_LE07_227072_20070731_00000000000000000002,0.104970098,68,0.090611309,0.079767108,0.038731236,0.011374446,,0.00535478,672,8,31/07/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.776940501,
2_LE07_227072_20070816_00000000000000000002,0.127571926,71,0.106105588,0.092992805,0.060911864,0.018408105,,0.009920028,672,0,16/08/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.70891455,
2_LE07_227072_20070901_00000000000000000002,0.116455421,78,0.10548389,0.099853687,0.056377281,0.017038269,,0.009183119,672,0,01/09/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.717682991,
2_LE07_227072_20071222_00000000000000000002,0.099501655,90,0.095696278,0.105925769,0.059691504,0.008413577,,0.004995721,672,2,22/12/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.830918927,
2_LE07_227072_20080107_00000000000000000002,0.101185307,92,0.09731327,0.107717641,0.060699869,0.011646044,,0.005080238,672,17,07/01/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.781553845,
2_LE07_227072_20080327_00000000000000000002,0.078439549,92,0.048880629,0.033922508,0.028068099,0.007024517,,0.004381903,672,8,27/03/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.736379411,
2_LE07_227072_20080412_00000000000000000002,0.078912102,101,0.04886904,0.034225859,0.029465411,0.009769358,,0.004601381,672,1,12/04/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.676774412,
2_LE07_227072_20080428_00000000000000000002,0.081949972,100,0.051810253,0.036286615,0.031237146,0.007816707,,0.004877812,672,6,28/04/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.719768489,
2_LE07_227072_20080514_00000000000000000002,0.114234857,99,0.08154203,0.065584473,0.076495275,0.035291702,,0.020520456,672,28,14/05/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.406227912,
2_LE07_227072_20080701_00000000000000000002,0.088501409,95,0.058770634,0.040602073,0.032044157,0.009210488,,0.005747614,672,46,01/07/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.729028073,
2_LE07_227072_20080717_00000000000000000002,0.088291056,73,0.06615369,0.052145936,0.031258311,0.008985418,,0.0056055,672,0,17/07/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.760832458,
2_LE07_227072_20080818_00000000000000000002,0.110683642,81,0.095278583,0.082817659,0.052095581,0.015642505,,0.009819673,672,0,18/08/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.712918786,
2_LE07_227072_20080903_00000000000000000002,0.118330799,95,0.106085822,0.093612418,0.055736631,0.019224381,,0.009077917,672,0,03/09/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.693171336,
2_LE07_227072_20080919_00000000000000000002,0.132641926,94,0.115642592,0.107892074,0.080148302,0.02679209,,0.012664768,672,5,19/09/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.623798223,
2_LE07_227072_20081106_00000000000000000002,0.131300241,90,0.128283918,0.131338879,0.093287267,0.027793275,,0.015011948,672,52,06/11/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.638965939,
2_LE07_227072_20081122_00000000000000000002,0.117612489,62,0.124838598,0.142130226,0.083570607,0.013921089,,0.005639402,672,3,22/11/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.799349669,
2_LE07_227072_20081208_00000000000000000002,0.109294064,112,0.086927816,0.073766477,0.090588525,0.027926661,,0.015084945,672,50,08/12/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.56009416,
2_LE07_227072_20090109_00000000000000000002,0.112789527,88,0.112921089,0.12595883,0.077226892,0.010396542,,0.003930739,672,2,09/01/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.830629861,
2_LE07_227072_20090125_00000000000000000002,0.122791834,88,0.112983733,0.115881152,0.098148063,0.037549037,,0.01972805,672,47,25/01/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.501118099,
2_LE07_227072_20090415_00000000000000000002,0.085957386,88,0.060162555,0.051745191,0.041181181,0.012254477,,0.004633442,672,2,15/04/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.669872201,
2_LE07_227072_20090501_00000000000000000002,0.101526283,57,0.071578674,0.056740038,0.05183376,0.013003542,,0.004917835,672,1,01/05/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.685323492,
2_LE07_227072_20090517_00000000000000000002,0.082359225,86,0.053478207,0.042795058,0.031496711,0.008380475,,0.002649772,672,8,17/05/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.729044491,
2_LE07_227072_20090602_00000000000000000002,0.081077144,57,0.052057374,0.043077029,0.03075009,0.00883977,,0.005515027,672,2,02/06/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.709681947,
2_LE07_227072_20090618_00000000000000000002,0.087749764,85,0.058269881,0.044504944,0.031207591,0.009132935,,0.005697282,672,5,18/06/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.729004355,
2_LE07_227072_20090805_00000000000000000002,0.089675643,62,0.071998224,0.064230628,0.033484455,0.011102523,,0.005228535,672,0,05/08/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.726008964,
2_LE07_227072_20090821_00000000000000000002,0.101968437,65,0.087887444,0.079561546,0.043154061,0.015369147,,0.007251553,672,16,21/08/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.702311553,
2_LE07_227072_20090906_00000000000000000002,0.111702196,62,0.102603152,0.102146901,0.054834515,0.01657274,,0.006713441,672,0,06/09/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.721877645,
2_LE07_227072_20091008_00000000000000000002,0.13073653,65,0.126693308,0.128833249,0.078085929,0.035352927,,0.023584226,672,47,08/10/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.563668644,
2_LE07_227072_20100128_00000000000000000002,0.107114695,92,0.084721461,0.082544371,0.058430433,0.011841552,,0.005165898,672,12,28/01/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.748561689,
2_LE07_227072_20100317_00000000000000000002,0.078760214,88,0.053449601,0.04424284,0.034216095,0.009016559,,0.00424506,672,9,17/03/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.711313818,
2_LE07_227072_20100418_00000000000000000002,0.112393901,98,0.084249608,0.071064152,0.095292978,0.051099863,,0.032212261,672,12,18/04/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.244919652,
2_LE07_227072_20100520_00000000000000000002,0.080894805,74,0.049582001,0.035153959,0.028768452,0.008417676,,0.002661685,672,15,20/05/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.709733687,
2_LE07_227072_20100621_00000000000000000002,0.089423463,70,0.062533073,0.046460584,0.031658109,0.009098978,,0.002876628,672,0,21/06/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.737773239,
2_LE07_227072_20100707_00000000000000000002,0.095049925,91,0.07122241,0.058954854,0.059637282,0.029690245,,0.016820874,928,10,07/07/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.384587334,
2_LE07_227072_20100723_00000000000000000002,0.126066953,13,0.096636295,0.083324775,0.089154571,0.037175596,,0.024306767,928,42,23/07/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.461644456,
2_LE07_227072_20100808_00000000000000000002,0.09880203,67,0.08279977,0.07262221,0.041365299,0.016246233,,0.00766416,672,0,08/08/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.684802834,
2_LE07_227072_20100909_00000000000000000002,0.114292756,88,0.102466986,0.093701251,0.061138451,0.020867582,,0.010946414,672,0,09/09/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.666309909,
2_LE07_227072_20101011_00000000000000000002,0.112604804,59,0.109642439,0.106720082,0.060855407,0.014465324,,0.005861,672,37,11/10/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.769756279,
2_LE07_227072_20101027_00000000000000000002,0.110352695,86,0.11213088,0.114656374,0.062065434,0.014005694,,0.007548617,672,0,27/10/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.780001028,
2_LE07_227072_20101112_00000000000000000002,0.124677174,63,0.133355185,0.153931171,0.098412737,0.022971766,,0.01326296,672,11,12/11/2010,9,Amolar,66800000,-18.03903914,-57.488015,-0.71024572,
2_LE07_227072_20110131_00000000000000000002,0.100028403,85,0.087479591,0.094655432,0.061568361,0.014634776,,0.007888497,672,2,31/01/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.713145847,
2_LE07_227072_20110216_00000000000000000002,0.114378393,63,0.093684576,0.090186745,0.089294866,0.040097788,,0.021954559,672,51,16/02/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.40758481,
2_LE07_227072_20110421_00000000000000000002,0.078626275,101,0.047863856,0.033067387,0.02997062,0.007501152,,0.004680228,672,1,21/04/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.719704846,
2_LE07_227072_20110523_00000000000000000002,0.083168246,104,0.049846049,0.035339557,0.029442338,0.00846191,,0.002674422,672,1,23/05/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.70975111,
2_LE07_227072_20110624_00000000000000000002,0.114929266,74,0.075734466,0.056889731,0.055001386,0.029715251,,0.019630337,928,91,24/06/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.424242627,
2_LE07_227072_20110710_00000000000000000002,0.090336911,89,0.064008236,0.045917936,0.03128773,0.011915728,,0.005610495,672,7,10/07/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.686114186,
2_LE07_227072_20110726_00000000000000000002,0.090495609,96,0.06568981,0.054126386,0.034495432,0.011439255,,0.005385494,672,1,26/07/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.694990699,
2_LE07_227072_20110811_00000000000000000002,0.091921866,72,0.073527135,0.063929267,0.036526002,0.010725313,,0.005050742,672,0,11/08/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.739248438,
2_LE07_227072_20110827_00000000000000000002,0.106519163,93,0.092127696,0.08371006,0.053240351,0.0221394,,0.013925911,672,0,27/08/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.612497367,
2_LE07_227072_20110912_00000000000000000002,0.103143238,67,0.09251827,0.082769513,0.045819905,0.013758284,,0.008635131,672,3,12/09/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.741085244,
2_LE07_227072_20110928_00000000000000000002,0.115586959,64,0.105906151,0.098746762,0.059865113,0.015031353,,0.008102471,672,0,28/09/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.751419499,
2_LE07_227072_20111217_00000000000000000002,0.122227423,63,0.119211845,0.123715758,0.083957873,0.026258361,,0.013431101,672,29,17/12/2011,9,Amolar,66800000,-18.03903914,-57.488015,-0.644513214,
2_LE07_227072_20120102_00000000000000000002,0.113932803,87,0.11878702,0.130016252,0.072523251,0.017546918,,0.007881623,672,3,02/01/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.742589139,
2_LE07_227072_20120118_00000000000000000002,0.124643803,89,0.120142296,0.128334731,0.099576607,0.040933862,,0.025156891,672,56,18/01/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.496560118,
2_LE07_227072_20120219_00000000000000000002,0.154125169,2,0.130410075,0.123462498,0.132911772,0.067523628,,0.049900126,704,53,19/02/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.317714697,
2_LE07_227072_20120306_00000000000000000002,0.11863628,29,0.102497675,0.103194147,0.10860011,0.043235335,,0.024533825,928,30,06/03/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.432018242,
2_LE07_227072_20120322_00000000000000000002,0.100151934,67,0.082354188,0.082726866,0.059171878,0.020194279,,0.010594373,672,23,22/03/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.606151518,
2_LE07_227072_20120407_00000000000000000002,0.098470174,60,0.080837369,0.081503116,0.061869334,0.023442093,,0.011077487,672,23,07/04/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.557851784,
2_LE07_227072_20120423_00000000000000000002,0.092544407,87,0.065017544,0.061524671,0.03805358,0.010026345,,0.004721398,672,39,23/04/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.732787168,
2_LE07_227072_20120509_00000000000000000002,0.08085864,87,0.055311974,0.048584435,0.036314487,0.010663586,,0.005022392,672,0,09/05/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.686142778,
2_LE07_227072_20120610_00000000000000000002,0.087494388,91,0.058999054,0.047531538,0.040167671,0.011797019,,0.005555598,672,3,10/06/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.666732385,
2_LE07_227072_20120626_00000000000000000002,0.087005757,90,0.064442888,0.060975194,0.040851194,0.009053788,,0.005649428,672,0,26/06/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.753627276,
2_LE07_227072_20120728_00000000000000000002,0.09850201,89,0.077299602,0.069192298,0.064768344,0.033401594,,0.015788693,672,12,28/07/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.396545027,
2_LE07_227072_20120813_00000000000000000002,0.095524691,64,0.074193068,0.070210449,0.044098075,0.018290963,,0.00985987,672,2,13/08/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.612631698,
2_LE07_227072_20120829_00000000000000000002,0.098123759,63,0.086810738,0.083880179,0.044651665,0.014547862,,0.00686436,672,0,29/08/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.712942718,
2_LE07_227072_20120914_00000000000000000002,0.143469974,67,0.119326346,0.111376494,0.098049894,0.031317234,,0.01691536,672,2,14/09/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.584220793,
2_LE07_227072_20120930_00000000000000000002,0.133681059,59,0.126225218,0.128725007,0.092222899,0.048285827,,0.029783959,672,7,30/09/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.454106712,
2_LE07_227072_20121101_00000000000000000002,0.129855722,76,0.120972648,0.120123222,0.098470695,0.02944082,,0.014846175,672,2,01/11/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.604656661,
2_LE07_227072_20121117_00000000000000000002,0.121004678,86,0.124381602,0.137175098,0.085366234,0.015644778,,0.007387898,672,26,17/11/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.775830508,
2_LE07_227072_20121203_00000000000000000002,0.134263366,84,0.139696345,0.157762945,0.122903228,0.055350218,,0.032780748,672,64,03/12/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.43244098,
2_LE07_227072_20121219_00000000000000000002,0.112577423,85,0.110217936,0.122688271,0.077494495,0.027753044,,0.016858319,672,23,19/12/2012,9,Amolar,66800000,-18.03903914,-57.488015,-0.610319525,
2_LE07_227072_20130205_00000000000000000002,0.09821257,86,0.086687908,0.093356319,0.054878104,0.008660843,,0.005141733,672,43,05/02/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.813719963,
2_LE07_227072_20130309_00000000000000000002,0.118527181,21,0.094273686,0.089239314,0.122172005,0.066860683,,0.038777977,672,20,09/03/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.194505642,
2_LE07_227072_20130410_00000000000000000002,0.090975493,67,0.058185402,0.043361824,0.043538805,0.011851539,,0.00669386,672,32,10/04/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.652819674,
2_LE07_227072_20130426_00000000000000000002,0.101306558,72,0.070944592,0.056525689,0.077514991,0.034793817,,0.021133855,672,49,26/04/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.322924758,
2_LE07_227072_20130629_00000000000000000002,0.102438577,117,0.066429205,0.043969113,0.045361787,0.020746434,,0.008405472,928,35,29/06/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.547050761,
2_LE07_227072_20130715_00000000000000000002,0.084950462,74,0.054245092,0.043086533,0.030758668,0.008839202,,0.005515099,672,0,15/07/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.719765363,
2_LE07_227072_20130731_00000000000000000002,0.084506892,69,0.061941426,0.050783463,0.029269382,0.011147138,,0.005247894,672,0,31/07/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.694969031,
2_LE07_227072_20130816_00000000000000000002,0.090818092,68,0.077047087,0.072915494,0.035404243,0.01039577,,0.004896288,672,0,16/08/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.762227121,
2_LE07_227072_20130901_00000000000000000002,0.115814365,90,0.096332319,0.084427059,0.062805198,0.023796521,,0.011243827,672,1,01/09/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.609615259,
2_LE07_227072_20131003_00000000000000000002,0.115583315,84,0.103358142,0.094876975,0.065010853,0.018816229,,0.009871473,672,22,03/10/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.677829956,
2_LE07_227072_20131019_00000000000000000002,0.112962268,62,0.110944301,0.109474078,0.071903981,0.026442541,,0.016381426,672,4,19/10/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.60857525,
2_LE07_227072_20131222_00000000000000000002,0.110102981,66,0.114632905,0.130094767,0.07136488,0.011282867,,0.004922706,672,7,22/12/2013,9,Amolar,66800000,-18.03903914,-57.488015,-0.820787075,
2_LE07_227072_20140312_00000000000000000002,0.089547686,68,0.058568634,0.043784775,0.04025922,0.01527666,,0.008233742,928,41,12/03/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.586252303,
2_LE07_227072_20140328_00000000000000000002,0.109774619,46,0.077773139,0.064002074,0.066637672,0.027031187,,0.017017806,928,49,28/03/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.491386647,
2_LE07_227072_20140429_00000000000000000002,0.083644971,101,0.052648257,0.035555456,0.034564316,0.007661633,,0.004778887,672,8,29/04/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.737744824,
2_LE07_227072_20140531_00000000000000000002,0.084475785,75,0.052743837,0.035898276,0.029907608,0.011389567,,0.005364127,672,16,31/05/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.644816401,
2_LE07_227072_20140616_00000000000000000002,0.095259488,79,0.056805313,0.039245225,0.030970987,0.011795434,,0.00555506,928,94,16/06/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.66673235,
2_LE07_227072_20140702_00000000000000000002,0.084111363,103,0.050555564,0.035318807,0.026537726,0.008955427,,0.00558786,672,0,02/07/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.699032829,
2_LE07_227072_20140803_00000000000000000002,0.079402238,69,0.050698888,0.034507036,0.028747654,0.008262789,,0.005154882,672,0,03/08/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.70973527,
2_LE07_227072_20140819_00000000000000000002,0.085691392,68,0.058547299,0.046445213,0.034714203,0.012693889,,0.004800862,672,0,19/08/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.633927989,
2_LE07_227072_20141022_00000000000000000002,0.107898973,81,0.098635457,0.089208379,0.061839942,0.014249976,,0.004912357,672,2,22/10/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.747532071,
2_LE07_227072_20141107_00000000000000000002,0.129526883,70,0.134432435,0.140026584,0.103724211,0.043297291,,0.027032774,928,5,07/11/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.506910619,
2_LE07_227072_20141123_00000000000000000002,0.111447096,89,0.089868151,0.074709222,0.069688186,0.028551338,,0.015877157,928,79,23/11/2014,9,Amolar,66800000,-18.03903914,-57.488015,-0.508633504,
2_LE07_227072_20150110_00000000000000000002,0.095248081,91,0.079494342,0.079682715,0.056403879,0.01446263,,0.0078586,672,19,10/01/2015,9,Amolar,66800000,-18.03903914,-57.488015,-0.692143544,
2_LE07_227072_20150502_00000000000000000002,0.085724212,85,0.056678832,0.042886328,0.038703956,0.012699739,,0.00480252,672,5,02/05/2015,9,Amolar,66800000,-18.03903914,-57.488015,-0.633900239,
2_LE07_227072_20150518_00000000000000000002,0.117834836,2,0.088323183,0.074087717,0.108676195,0.063980088,,0.037826229,960,41,18/05/2015,9,Amolar,66800000,-18.03903914,-57.488015,-0.159833046,
2_LE07_227072_20150603_00000000000000000002,0.08460173,91,0.054929923,0.037951142,0.034394234,0.008607375,,0.005370909,672,12,03/06/2015,9,Amolar,66800000,-18.03903914,-57.488015,-0.709749812,
2_LE07_227072_20150705_00000000000000000002,0.102723829,19,0.06971474,0.051515654,0.05837616,0.031949554,,0.019197177,928,66,05/07/2015,9,Amolar,66800000,-18.03903914,-57.488015,-0.357700406,
