system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;cloud_cover;cloud_qa_count;date;img_qual;station_nm;site_no;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;snow_ice_qa_count;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
2_LE07_225073_20171219_00000000000000000004;501;56;854;1270;1164;142;2950;109;12;23;19/12/2017;9;Amolar;66800000;-18.03903914;-57.488015;-0.626743232;66;0;LANDSAT_5;0;72.288918;44.792004;938;32;
2_LE07_225073_20180104_00000000000000000004;533;28;613;660;895;425;2902;281;50;114;04/01/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.057261411;66;0;LANDSAT_5;0;91.007889;45.261673;135;0;
2_LE07_225073_20180120_00000000000000000003;490;10;785;918;1549;661;2924;381;14;0;20/01/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.303846154;96;0;LANDSAT_5;0;65.665352;48.434551;27;36;
2_LE07_225073_20180120_00000000000000000005;431;5;718;834;1258;513;2990;314;14;0;20/01/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.42953225;68;0;LANDSAT_5;0;52.421215;52.727859;38;32;
2_LE07_225073_20180120_00000000000000000004;472;63;803;1138;1012;166;2985;110;14;0;20/01/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.592814371;68;0;LANDSAT_5;0;46.521206;56.772774;8;32;
2_LE07_225073_20180205_00000000000000000003;367;15;676;880;1057;278;2975;134;5;0;05/02/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.655470748;68;0;LANDSAT_5;0;47.616749;57.366474;9;32;
2_LE07_225073_20180205_00000000000000000005;449;11;713;864;1200;475;2980;247;5;0;05/02/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.637532134;68;0;LANDSAT_5;0;50.164261;55.755192;9;32;
2_LE07_225073_20180205_00000000000000000004;447;64;785;1092;737;147;2980;89;5;0;05/02/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.724407963;68;0;LANDSAT_5;0;58.328934;49.050583;536;32;
2_LE07_225073_20180309_00000000000000000003;249;7;245;233;533;191;2929;114;34;86;09/03/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.656074766;68;0;LANDSAT_5;0;63.991386;44.653923;170;32;
2_LE07_225073_20180309_00000000000000000005;518;14;709;856;1333;498;2934;240;34;0;09/03/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.621917891;68;0;LANDSAT_5;0;79.237885;36.67939;202;32;
2_LE07_225073_20180309_00000000000000000004;847;52;1055;1329;1461;615;2864;415;34;78;09/03/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.768957915;68;0;LANDSAT_5;0;88.324074;34.371624;168;32;
2_LE07_225073_20180410_00000000000000000003;314;19;592;714;1064;372;2965;129;1;0;10/04/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.557713053;68;0;LANDSAT_5;0;96.821762;33.669174;107;32;
2_LE07_225073_20180410_00000000000000000005;436;4;730;952.5;904;386.5;2967.5;210;1;0;10/04/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.738867925;68;0;LANDSAT_5;0;103.048508;34.343163;144;32;
2_LE07_225073_20180410_00000000000000000004;370;61;698;925;571;147;2965;78;1;0;10/04/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.702344699;68;0;LANDSAT_5;0;105.974205;35.808281;33;32;
2_LE07_225073_20180426_00000000000000000003;327;13;578;667;949;288;2950;137;0;0;26/04/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.388389529;68;0;LANDSAT_5;0;88.087082;40.677444;79;32;
2_LE07_225073_20180426_00000000000000000005;467;12;735;850;1219;529;2945;250;0;0;26/04/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.557209345;68;0;LANDSAT_5;0;79.067108;41.585609;35;32;
2_LE07_225073_20180426_00000000000000000004;428;57;735;890;562;156;2950;110;0;0;26/04/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.567944251;68;0;LANDSAT_5;0;43.107834;54.148563;9;32;
2_LE07_225073_20180512_00000000000000000003;604;7;661;603;910;353;2913;170;66;63;12/05/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.636363636;68;0;LANDSAT_5;0;43.312508;54.902824;9;32;
2_LE07_225073_20180512_00000000000000000005;601;6;796.5;965;1124;493;2913;220.5;66;0;12/05/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.679180887;68;0;LANDSAT_5;0;47.716103;52.471622;9;32;
2_LE07_225073_20180512_00000000000000000004;831;1;985;1098;920;416;2902;295;66;156;12/05/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.648106904;68;0;LANDSAT_5;0;56.279678;45.25531;139;32;
2_LE07_225073_20180528_00000000000000000003;328;14;565;626.5;747;277.5;2934;136.5;0;0;28/05/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.673490209;68;0;LANDSAT_5;0;62.278904;40.725872;387;32;
2_LE07_225073_20180528_00000000000000000005;391.5;6;722.5;859;852.5;504.5;2950;278;0;0;28/05/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.631270358;68;0;LANDSAT_5;0;78.874001;32.87714;338;32;
2_LE07_225073_20180528_00000000000000000004;379;55;671;801;485;145;2939;91;0;0;28/05/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.644268775;68;0;LANDSAT_5;0;46.8046;50.714214;143;32;
2_LE07_225073_20180629_00000000000000000003;310;15;538;590;568;311;2945;130;0;0;29/06/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.344162437;96;0;LANDSAT_5;0;50.785347;47.373901;384;32;
2_LE07_225073_20180629_00000000000000000005;403;6;705;812.5;939;473.5;2955;265;0;0;29/06/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.608665269;68;0;LANDSAT_5;0;55.824326;43.163574;365;32;
2_LE07_225073_20180629_00000000000000000004;364;49;651;740;418;187;2939;131;0;1;29/06/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.642373884;66;0;LANDSAT_5;0;62.155773;38.59972;526;0;
2_LE07_225073_20180816_00000000000000000003;674.5;2;821.5;829.5;1069;791.5;2872.5;486;78;0;16/08/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.72037037;68;0;LANDSAT_5;0;70.133583;34.343727;160;32;
2_LE07_225073_20180901_00000000000000000003;479;14;649;671;865;452;2980;264;13;0;01/09/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.746140652;68;0;LANDSAT_5;0;99.06974;29.513355;58;32;
2_LE07_225073_20180901_00000000000000000005;621;1;866;983;954;532;2980;372;13;0;01/09/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.510058149;68;0;LANDSAT_5;0;106.559113;32.569893;288;36;
2_LE07_225073_20180901_00000000000000000004;575;53;779;847;576;275;2955;184;13;0;01/09/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.575953026;68;0;LANDSAT_5;0;92.561516;36.703785;48;32;
2_LE07_225073_20181003_00000000000000000003;502;7;699;776;1168;599;2924;376;5;0;03/10/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.102132435;66;0;LANDSAT_5;0;64.339775;40.839802;151;0;
2_LE07_225073_20181003_00000000000000000005;513;3;773;989;1025;603;2955;400;5;0;03/10/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.586671664;68;0;LANDSAT_5;0;41.24815;53.1703;10;32;
2_LE07_225073_20181003_00000000000000000004;525;57;772;929;830;464;2924;305;5;0;03/10/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.725651578;68;0;LANDSAT_5;0;42.146179;53.599682;27;32;
2_LE07_225073_20181206_00000000000000000003;377;15;644;769;1118;371;2975;172;0;0;06/12/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.736867292;68;0;LANDSAT_5;0;51.849293;46.918941;288;32;
2_LE07_225073_20181206_00000000000000000005;489;8;783;986.5;1204;602;2977.5;326;0;0;06/12/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.587696335;66;0;LANDSAT_5;0;72.123703;34.214336;348;32;
2_LE07_225073_20181206_00000000000000000004;419;62;694;909;667;181;2970;107;0;0;06/12/2018;9;Amolar;66800000;-18.03903914;-57.488015;-0.7184;68;0;LANDSAT_5;0;92.00795;30.080223;25;32;
2_LE07_225073_20190123_00000000000000000003;283;4;414;430;805.5;260;2955;85;26;102;23/01/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.74;68;0;LANDSAT_5;0;106.371803;33.829124;39;32;
2_LE07_225073_20190123_00000000000000000005;472.5;6;740;828.5;1424.5;623;2970;274.5;26;0;23/01/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.603387438;68;0;LANDSAT_5;0;104.033997;35.590424;116;32;
2_LE07_225073_20190123_00000000000000000004;240;26;354;385;616;227;2945;156;26;69;23/01/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.364102564;68;0;LANDSAT_5;0;55.426037;44.563644;166;32;
2_LE07_225073_20190208_00000000000000000003;392;15;675;801;1174;376;2950;139;4;0;08/02/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.71561693;68;0;LANDSAT_5;0;48.337223;49.904972;47;32;
2_LE07_225073_20190208_00000000000000000005;474;12;721;892;1397;469;2960;211;4;0;08/02/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.725153374;68;0;LANDSAT_5;0;52.63731;46.192974;9;32;
2_LE07_225073_20190208_00000000000000000004;512;64;826;1142;1028;174;2960;115;4;0;08/02/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.710709318;68;0;LANDSAT_5;0;64.865265;37.215221;208;32;
2_LE07_225073_20190224_00000000000000000003;386;17;663;825;1155;407;2945;165;2;0;24/02/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.760809568;68;0;LANDSAT_5;0;73.415436;33.204296;108;32;
2_LE07_225073_20190224_00000000000000000005;412;9;688;847;1120;432;2955;214;2;0;24/02/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.78680203;68;0;LANDSAT_5;0;93.480614;29.362991;79;32;
2_LE07_225073_20190224_00000000000000000004;613;62;962;1308;1121;314;2950;213;2;2;24/02/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.700254482;68;0;LANDSAT_5;0;97.528526;35.905506;26;32;
2_LE07_225073_20190312_00000000000000000003;374;18;633;821;1204;279;2924;122;11;0;12/03/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.742024965;68;0;LANDSAT_5;0;89.577011;36.855759;10;32;
2_LE07_225073_20190312_00000000000000000005;474;12;739;932;1325;377;2929;174;11;0;12/03/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.332285939;68;0;LANDSAT_5;0;80.233971;37.872734;133;32;
2_LE07_225073_20190312_00000000000000000004;497;7;642;745;1008;493;2908;324;11;127;12/03/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.679398829;68;0;LANDSAT_5;0;70.360687;39.297752;110;32;
2_LE07_225073_20190429_00000000000000000003;338;15;610;719;864;272;2945;115;9;0;29/04/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.264322917;96;0;LANDSAT_5;0;42.300842;53.041187;47;0;
2_LE07_225073_20190429_00000000000000000005;425.5;8;719;891;1009.5;386;2942;189.5;9;0;29/04/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.550903901;68;0;LANDSAT_5;4;48.401394;48.812866;142;40;
2_LE07_225073_20190429_00000000000000000004;466;55;776;912;778;331;2918;204;9;1;29/04/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.675925926;96;0;LANDSAT_5;0;52.942093;44.985737;242;40;
2_LE07_225073_20190515_00000000000000000005;429;3;728;807;1258;646;2918;338;36;0;15/05/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.656736672;68;0;LANDSAT_5;0;58.637806;40.539921;250;32;
2_LE07_225073_20190515_00000000000000000004;592;9;918;1226;1014;408;2913;245;36;86;15/05/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.690631808;68;0;LANDSAT_5;0;65.844139;36.075508;435;32;
2_LE07_225073_20190531_00000000000000000003;297;14;603;627;774;340;2965;130;5;0;31/05/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.468223087;96;0;LANDSAT_5;0;74.809738;32.285133;383;8;
2_LE07_225073_20190531_00000000000000000005;447;7;664;751;1093;501;2970;265;5;0;31/05/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.697933227;68;0;LANDSAT_5;0;85.091904;29.868587;131;32;
2_LE07_225073_20190531_00000000000000000004;397;53;662;775;468;154;2960;131;5;0;31/05/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.438735178;68;0;LANDSAT_5;0;96.331184;36.323162;9;32;
2_LE07_225073_20190616_00000000000000000003;302;15;554;582;751;319;2945;134;54;0;16/06/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.602100721;68;0;LANDSAT_5;0;50.53767;48.199844;20;32;
2_LE07_225073_20190702_00000000000000000003;315;14;567;590;588;322;2950;135;36;0;02/07/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.620192308;68;0;LANDSAT_5;0;55.395294;44.076153;204;32;
2_LE07_225073_20190702_00000000000000000005;426;3;741;871;972;457;2955;239;36;0;02/07/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.342433234;96;0;LANDSAT_5;0;61.493855;39.522285;142;32;
2_LE07_225073_20190702_00000000000000000004;470;52;737;819;486;192;2945;136;36;0;02/07/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.722392638;68;0;LANDSAT_5;0;78.558205;31.731052;287;32;
2_LE07_225073_20190718_00000000000000000005;595;3;880;968;996;668;2945;366;12;0;18/07/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.592505855;68;0;LANDSAT_5;0;106.527138;32.462387;194;32;
2_LE07_225073_20190718_00000000000000000004;490;53;714;820;523;188;2929;131;12;0;18/07/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.52586664;68;0;LANDSAT_5;0;100.644135;35.572193;210;32;
2_LE07_225073_20190803_00000000000000000004;536;54;780;832;591;237;2902;156;19;0;03/08/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.169650469;68;0;LANDSAT_5;0;75.270065;38.772011;192;0;
2_LE07_225073_20190904_00000000000000000003;669;19;801;818;1144;537;2970;268;11;0;04/09/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.567333224;68;0;LANDSAT_5;0;56.780972;42.775585;24;32;
2_LE07_225073_20190904_00000000000000000004;777;54;918;987;835;325;2955;212;11;17;04/09/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.49132948;68;0;LANDSAT_5;0;44.575455;48.360413;9;32;
2_LE07_225073_20191123_00000000000000000003;399;13;691;778;1295;466;2934;223;8;0;23/11/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.723296033;68;0;LANDSAT_5;0;43.062496;52.138885;314;32;
2_LE07_225073_20191123_00000000000000000004;521;61;786;918;791;312;2929;222;8;0;23/11/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.585956416;68;0;LANDSAT_5;0;49.979553;46.41819;8;32;
2_LE07_225073_20191225_00000000000000000003;422;12;683;863;1370;454;2950;157;12;0;25/12/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.689530686;68;0;LANDSAT_5;0;54.966049;42.081253;9;32;
2_LE07_225073_20191225_00000000000000000005;499;2;773.5;912;1585.5;712;2957.5;333.5;12;0;25/12/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.454042082;66;0;LANDSAT_5;0;90.050285;28.065914;192;32;
2_LE07_225073_20191225_00000000000000000004;447;61;746;1034;779;167;2955;88;12;0;25/12/2019;9;Amolar;66800000;-18.03903914;-57.488015;-0.735174655;68;0;LANDSAT_5;0;105.121231;29.403297;144;32;
2_LE07_225073_20200126_00000000000000000003;410;20;696;883;1662;449;2965;162;3;0;26/01/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.662756598;68;0;LANDSAT_5;0;91.811142;34.998173;9;32;
2_LE07_225073_20200126_00000000000000000005;552;1;814;964;1461;684;2965;334;3;58;26/01/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.46184101;68;0;LANDSAT_5;0;82.45726;35.944916;159;32;
2_LE07_225073_20200126_00000000000000000004;468;64;778;1072;930;152;2970;93;3;0;26/01/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.223418319;68;0;LANDSAT_5;0;62.387272;39.176155;113;0;
2_LE07_225073_20200227_00000000000000000003;488;13;850;1100;1776;496;2897;275;28;14;27/02/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.509803922;68;0;LANDSAT_5;0;53.711891;41.757668;9;32;
2_LE07_225073_20200227_00000000000000000004;537;16;996;1489;1608;151;2929;94;28;115;27/02/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.503937008;68;0;LANDSAT_5;0;39.851109;50.185699;9;32;
2_LE07_225073_20200314_00000000000000000003;315;18;550;620;974;294;2975;155;0;0;14/03/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.237410072;96;0;LANDSAT_5;0;39.234684;51.743862;27;40;
2_LE07_225073_20200314_00000000000000000005;398;8;654;714.5;1079;545;2985;286;0;0;14/03/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.367178276;68;0;LANDSAT_5;0;40.16037;52.058899;9;32;
2_LE07_225073_20200314_00000000000000000004;406;57;675;826;567;170;2980;103;0;0;14/03/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.730994152;68;0;LANDSAT_5;0;45.539192;48.482578;40;32;
2_LE07_225073_20200330_00000000000000000005;451;14;766;1012;1436;498;2934;250;18;0;30/03/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.658807664;66;0;LANDSAT_5;0;49.69022;44.837704;946;32;
2_LE07_225073_20200330_00000000000000000004;432;63;767;1073;782;128;2934;83;18;0;30/03/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.675986842;68;0;LANDSAT_5;0;54.943485;40.403641;168;32;
2_LE07_225073_20200415_00000000000000000005;420;13;707;848;1231;384;2924;203;21;0;15/04/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.593166044;96;0;LANDSAT_5;0;61.655029;35.738689;689;32;
2_LE07_225073_20200415_00000000000000000004;545;31;813;1033;1279;579;2913;438;21;2;15/04/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.628070175;68;0;LANDSAT_5;0;80.715538;28.517838;372;32;
2_LE07_225073_20200501_00000000000000000003;314;10;530;538;867;319;2950;91;0;0;01/05/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.528683196;68;0;LANDSAT_5;0;91.621857;27.186779;284;32;
2_LE07_225073_20200501_00000000000000000005;407;5;683;698;1166;528;2965;341;0;0;01/05/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.491853548;68;0;LANDSAT_5;0;98.202766;33.292698;118;32;
2_LE07_225073_20200501_00000000000000000004;384;61;683;765;534;174;2960;92;0;0;01/05/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.268292683;68;0;LANDSAT_5;0;80.182175;35.153828;77;0;
2_LE07_225073_20200517_00000000000000000003;278;18;453;536;861;307;2939;127;0;0;17/05/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.319926874;68;0;LANDSAT_5;0;69.751945;36.569332;128;32;
2_LE07_225073_20200517_00000000000000000005;333;9;618;780;972;467;2939;226;0;0;17/05/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.48502994;68;0;LANDSAT_5;0;40.623863;47.42757;8;32;
2_LE07_225073_20200517_00000000000000000004;381;61;672;922;665;121;2939;96;0;0;17/05/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.381546135;68;0;LANDSAT_5;0;38.486744;49.794338;9;32;
2_LE07_225073_20200618_00000000000000000003;343;17;533;532;744;308;2939;144;8;0;18/06/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.132701422;96;0;LANDSAT_5;0;44.93605;46.998127;13;4;
2_LE07_225073_20200704_00000000000000000003;349;15;539;510;637;241;2929;145;32;0;04/07/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.598494354;68;0;LANDSAT_5;0;49.175106;43.096294;12;32;
2_LE07_225073_20200704_00000000000000000005;441;1;667;733;1108;490;2924;296;32;11;04/07/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.70984456;68;0;LANDSAT_5;0;54.583599;38.471596;95;32;
2_LE07_225073_20200704_00000000000000000004;440;57;697;785;471;173;2918;147;32;0;04/07/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.505408296;68;0;LANDSAT_5;0;61.601913;33.713287;338;32;
2_LE07_225073_20200720_00000000000000000003;298;13;458;491;609;266;2945;138;0;0;20/07/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.762488219;68;0;LANDSAT_5;0;70.716599;29.536774;97;32;
2_LE07_225073_20200720_00000000000000000004;384;58;666;756;450;166;2934;141;0;0;20/07/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.736023689;68;0;LANDSAT_5;0;106.838394;29.756763;95;32;
2_LE07_225073_20200805_00000000000000000003;321;9;574;525;563;279;2950;128;0;0;05/08/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.30720716;68;0;LANDSAT_5;0;77.8974;34.495659;17;32;
2_LE07_225073_20200805_00000000000000000004;376;57;662;724;413;186;2939;129;0;0;05/08/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.419354839;68;0;LANDSAT_5;0;57.53532;38.478165;9;32;
2_LE07_225073_20200906_00000000000000000003;506;7;700;733;875;563;2975;391;0;0;06/09/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.449197861;68;0;LANDSAT_5;0;49.392502;41.422344;9;32;
2_LE07_225073_20200906_00000000000000000004;447;60;682;738;482;268;2970;168;0;0;06/09/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.373015873;68;0;LANDSAT_5;0;43.403435;44.609268;9;32;
2_LE07_225073_20200922_00000000000000000003;896;20;1039;1058;1482;708;2939;345;44;0;22/09/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.562068966;68;0;LANDSAT_5;0;37.968094;51.056664;9;32;
2_LE07_225073_20200922_00000000000000000004;1074;56;1222;1248;1353;495;2918;289;44;31;22/09/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.255583127;96;0;LANDSAT_5;0;39.411152;50.895756;8;36;
2_LE07_225073_20201024_00000000000000000003;509;12;641;705;1251;502;2960;216;19;0;24/10/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.642561983;68;0;LANDSAT_5;0;45.515976;46.354858;15;32;
2_LE07_225073_20201024_00000000000000000005;453;3;716;769;1366;667;2970;316;19;0;24/10/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.613343442;96;0;LANDSAT_5;0;50.018192;42.346611;239;32;
2_LE07_225073_20201024_00000000000000000004;556;63;784;972;789;225;2955;143;19;0;24/10/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.656939502;68;0;LANDSAT_5;0;55.738518;37.722816;481;32;
2_LE07_225073_20201125_00000000000000000003;324;10;551;584;950;379;2970;139;12;0;25/11/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.761105627;68;0;LANDSAT_5;0;102.319107;32.215061;144;32;
2_LE07_225073_20201125_00000000000000000005;387;1;641;617;1614;559;2975;163;12;0;25/11/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.36440678;96;0;LANDSAT_5;0;86.710785;34.439819;185;40;
2_LE07_225073_20201211_00000000000000000003;421;13;658;702;1165;384;2918;165;42;0;11/12/2020;9;Amolar;66800000;-18.03903914;-57.488015;-0.498955509;68;0;LANDSAT_5;0;76.65284;35.682388;81;32;
2_LE07_227072_19990725_00000000000000000002;524;91;764;755;457.0547203;142;2939;58;0;0;25/07/1999;9;Amolar;66800000;-18.03903914;-57.488015;-0.228736245;68;0;LANDSAT_5;0;57.075359;39.91156;16;32;
2_LE07_227072_19990810_00000000000000000002;731;94;948;995;694;213;2939;110.9092688;5;0;10/08/1999;9;Amolar;66800000;-18.03903914;-57.488015;-0.378277154;68;0;LANDSAT_5;0;43.907726;46.048157;9;32;
2_LE07_227072_19990911_00000000000000000002;849;90;1049;1153;845;193;2939;88;28;0;11/09/1999;9;Amolar;66800000;-18.03903914;-57.488015;-0.424836601;68;0;LANDSAT_5;0;40.559433;48.920761;9;32;
2_LE07_227072_19990927_00000000000000000002;775;88;1076.444444;1208.625093;838.1665741;225.2591374;2975;157;3;0;27/09/1999;9;Amolar;66800000;-18.03903914;-57.488015;-0.618556701;68;0;LANDSAT_5;0;47.921062;47.021595;8;32;
2_LE07_227072_19991114_00000000000000000002;665;85;1038;1351;860;221;2990;148;0;0;14/11/1999;9;Amolar;66800000;-18.03903914;-57.488015;-0.652642934;68;0;LANDSAT_5;0;52.733166;43.031082;16;32;
2_LE07_227072_19991130_00000000000000000002;647;86;1016;1230;819;236;2985;170;1;0;30/11/1999;9;Amolar;66800000;-18.03903914;-57.488015;-0.621993127;68;0;LANDSAT_5;0;58.822105;38.534462;138;32;
2_LE07_227072_19991216_00000000000000000002;566;83;980.7830266;1272;749;95;2980;40;1;0;16/12/1999;9;Amolar;66800000;-18.03903914;-57.488015;-0.652765618;68;0;LANDSAT_5;0;66.543518;34.168152;207;32;
2_LE07_227072_20000117_00000000000000000002;820;36;1162;1374;1448;698;2847;464;12;55;17/01/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.620455403;68;0;LANDSAT_5;0;76.135689;30.64962;226;32;
2_LE07_227072_20000202_00000000000000000002;454;82;821;1050;540;107;2965;45;1;0;02/02/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.321615202;96;0;LANDSAT_5;0;86.862778;28.651566;312;1;
2_LE07_227072_20000406_00000000000000000002;163;80;210;243;277;96;2965;51;8;0;06/04/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.790174854;68;0;LANDSAT_5;0;96.754852;28.328014;47;32;
2_LE07_227072_20000422_00000000000000000002;112;81;155;169;207;75;2965;26;0;0;22/04/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.76;68;0;LANDSAT_5;0;103.699272;29.252445;193;32;
2_LE07_227072_20000508_00000000000000000002;166;89;198;204;249;79;2929;57;36;0;08/05/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.75;68;0;LANDSAT_5;0;106.642654;30.876228;43;32;
2_LE07_227072_20000524_00000000000000000002;159;88;191;190;207;56;2955;30;0;0;24/05/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.708154036;68;0;LANDSAT_5;0;101.38089;33.892311;58;32;
2_LE07_227072_20000609_00000000000000000002;373;69;478;423;516;245;2934;196;27;24;09/06/2000;8;Amolar;66800000;-18.03903914;-57.488015;-0.235602094;96;0;LANDSAT_5;0;94.43399;34.888924;223;32;
2_LE07_227072_20000727_00000000000000000002;327;89;549;569;274;87;2902;30;0;0;27/07/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.090246126;96;0;LANDSAT_5;0;65.412079;38.551933;58;1;
2_LE07_227072_20000812_00000000000000000002;1041;7;1222;1272;1035;618;2842;477;70;96;12/08/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.340456257;68;0;LANDSAT_5;0;48.779919;43.767883;99;1;
2_LE07_227072_20000913_00000000000000000002;956;88;1194;1245;1022.989867;290.1099779;2955;168;53;0;13/09/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.282355189;68;0;LANDSAT_5;0;43.458836;46.765442;20;32;
2_LE07_227072_20001218_00000000000000000002;503;84;906.1939532;1228;671;100.2189666;2970;63;0;0;18/12/2000;9;Amolar;66800000;-18.03903914;-57.488015;-0.373433584;68;0;LANDSAT_5;0;40.297112;49.421627;9;32;
