system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,radsat_qa_median,sensor,snow_ice_qa_count,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
1_LT05_225072_19960811_00000000000000000003,621.0,22,829.0,822.0,902.0,555.0,2942.0,234.0,0.0,0,1996-08-11,9.0,-18.165530462538353,-54.471370712056775,-0.22916666666666666,68.0,0.0,LANDSAT_5,0,54.267742,52.462444,111.0,1.0,
1_LT05_225072_19960912_00000000000000000003,347.0,14,597.0,707.0,716.0,360.0,2947.0,187.0,0.0,0,1996-09-12,9.0,-18.165530462538353,-54.471370712056775,-0.2600732600732601,68.0,0.0,LANDSAT_5,0,64.783875,44.097412,9.0,32.0,
1_LT05_225072_19961201_00000000000000000003,535.0,2,836.5,956.5,1582.0,745.0,2955.0,298.0,67.0,0,1996-12-01,9.0,-18.165530462538353,-54.471370712056775,-0.060281500906500904,66.0,0.0,LANDSAT_5,0,103.606773,34.496555,110.0,1.0,
1_LT05_225072_19970408_00000000000000000003,407.0,20,758.0,931.0,1023.0,378.0,2960.0,199.0,0.0,0,1997-04-08,9.0,-18.165530462538353,-54.471370712056775,-0.2786259541984733,66.0,0.0,LANDSAT_5,0,59.972668,45.091438,10.0,1.0,
1_LT05_225072_19970627_00000000000000000003,434.0,17,830.0,915.0,752.0,405.0,2924.0,199.0,0.0,0,1997-06-27,9.0,-18.165530462538353,-54.471370712056775,-0.29108485499462944,68.0,0.0,LANDSAT_5,0,43.441616,54.910988,9.0,32.0,
1_LT05_225072_19970729_00000000000000000003,365.0,18,694.0,750.0,720.0,399.0,2933.0,178.0,0.0,0,1997-07-29,7.0,-18.165530462538353,-54.471370712056775,-0.27435387673956263,68.0,0.0,LANDSAT_5,0,48.136871,52.142868,9.0,1.0,
1_LT05_225072_19970915_00000000000000000003,771.0,18,892.0,929.0,1227.0,739.0,2960.0,339.0,0.0,2,1997-09-15,7.0,-18.165530462538353,-54.471370712056775,-0.10980392156862745,68.0,0.0,LANDSAT_5,0,63.123665,40.157383,321.0,1.0,
1_LT05_225072_19980121_00000000000000000003,472.0,22,886.0,1066.0,1051.0,430.0,2951.0,159.0,44.0,0,1998-01-21,9.0,-18.165530462538353,-54.471370712056775,-0.3671052631578947,68.0,0.0,LANDSAT_5,0,100.148483,36.405411,150.0,1.0,
1_LT05_225072_19980222_00000000000000000003,611.5,2,934.5,1113.5,1583.5,874.0,2881.0,439.0,42.0,77,1998-02-22,9.0,-18.165530462538353,-54.471370712056775,-0.03386272730945673,66.0,0.0,LANDSAT_5,0,84.388199,38.299282,94.0,1.0,
1_LT05_225072_19980310_00000000000000000003,392.0,22,748.0,971.0,1098.0,390.0,2938.0,138.0,3.0,0,1998-03-10,9.0,-18.165530462538353,-54.471370712056775,-0.2795436022819886,68.0,0.0,LANDSAT_5,0,74.747551,39.467659,9.0,1.0,
1_LT05_225072_19980614_00000000000000000003,484.0,18,828.0,822.0,882.0,463.0,2920.0,243.0,15.0,0,1998-06-14,9.0,-18.165530462538353,-54.471370712056775,-0.180623973727422,68.0,0.0,LANDSAT_5,0,41.28513,53.141663,23.0,1.0,
1_LT05_225072_19980918_00000000000000000003,1115.0,23,1114.0,1076.0,1888.0,755.0,2977.0,316.0,5.0,4,1998-09-18,9.0,-18.165530462538353,-54.471370712056775,-0.1920813269127876,66.0,0.0,LANDSAT_5,0,63.051998,38.037891,769.0,4.0,
1_LT05_225072_19990124_00000000000000000003,421.0,23,765.0,837.0,1017.0,386.0,2947.0,163.0,4.0,0,1999-01-24,9.0,-18.165530462538353,-54.471370712056775,-0.30824372759856633,68.0,0.0,LANDSAT_5,0,99.015175,35.806896,22.0,1.0,
1_LT05_225072_19990430_00000000000000000003,424.0,20,798.0,898.0,874.0,360.0,2942.0,205.0,2.0,0,1999-04-30,9.0,-18.165530462538353,-54.471370712056775,-0.29549902152641877,68.0,0.0,LANDSAT_5,0,48.451347,46.534317,9.0,1.0,
1_LT05_225072_19990516_00000000000000000003,398.0,20,775.0,810.0,827.0,347.0,2929.0,215.0,0.0,0,1999-05-16,9.0,-18.165530462538353,-54.471370712056775,-0.2882051282051282,68.0,0.0,LANDSAT_5,0,44.071472,49.40958,9.0,1.0,
1_LT05_225072_19990601_00000000000000000003,406.0,19,784.0,823.0,713.0,361.0,2906.0,127.0,0.0,0,1999-06-01,9.0,-18.165530462538353,-54.471370712056775,-0.2751381215469613,68.0,0.0,LANDSAT_5,0,41.748112,51.809647,9.0,32.0,
1_LT05_225072_19990617_00000000000000000003,421.0,17,783.0,739.0,668.0,462.0,2933.0,191.0,0.0,0,1999-06-17,9.0,-18.165530462538353,-54.471370712056775,-0.25842696629213485,68.0,0.0,LANDSAT_5,0,41.278336,53.293953,9.0,32.0,
1_LT05_225072_19991007_00000000000000000003,618.0,22,754.0,799.0,1091.0,531.0,2942.0,230.0,8.0,0,1999-10-07,9.0,-18.165530462538353,-54.471370712056775,-0.15261627906976744,66.0,0.0,LANDSAT_5,0,73.280762,33.775013,246.0,1.0,
1_LT05_225072_20000111_00000000000000000003,356.0,21,695.0,838.0,1062.0,315.0,2942.0,164.0,14.0,0,2000-01-11,9.0,-18.165530462538353,-54.471370712056775,-0.3563218390804598,66.0,0.0,LANDSAT_5,0,103.537369,35.789841,9.0,1.0,
1_LT05_225072_20000416_00000000000000000003,410.0,21,762.0,898.0,1068.0,439.0,2929.0,155.0,6.0,0,2000-04-16,9.0,-18.165530462538353,-54.471370712056775,-0.2119460500963391,66.0,0.0,LANDSAT_5,0,54.52021,44.891052,13.0,1.0,
1_LT05_225072_20000502_00000000000000000003,358.0,25,781.0,926.0,897.0,369.0,2955.0,164.0,0.0,0,2000-05-02,9.0,-18.165530462538353,-54.471370712056775,-0.35306553911205074,68.0,0.0,LANDSAT_5,0,48.31715,47.640102,9.0,32.0,
1_LT05_225072_20000705_00000000000000000003,428.0,19,740.0,791.0,660.0,458.0,2938.0,188.0,10.0,0,2000-07-05,9.0,-18.165530462538353,-54.471370712056775,-0.15175879396984926,68.0,0.0,LANDSAT_5,0,42.955296,53.664806,8.0,1.0,
1_LT05_225072_20000806_00000000000000000003,482.0,16,790.0,781.0,694.0,450.0,2942.0,265.0,2.0,0,2000-08-06,9.0,-18.165530462538353,-54.471370712056775,-0.27419354838709675,68.0,0.0,LANDSAT_5,0,48.820702,49.494331,10.0,32.0,
1_LT05_225072_20000822_00000000000000000003,464.0,17,745.0,777.0,798.0,496.0,2986.0,239.0,17.0,0,2000-08-22,9.0,-18.165530462538353,-54.471370712056775,-0.2006079027355623,68.0,0.0,LANDSAT_5,0,53.240898,45.672615,9.0,8.0,
1_LT05_225072_20001126_00000000000000000003,396.0,21,804.0,942.0,947.0,408.0,2951.0,184.0,8.0,0,2000-11-26,9.0,-18.165530462538353,-54.471370712056775,-0.25526932084309134,68.0,0.0,LANDSAT_5,0,102.245125,30.015606,9.0,1.0,
1_LT05_225072_20010403_00000000000000000003,368.0,22,736.0,965.0,991.0,326.0,2951.0,185.0,0.0,0,2001-04-03,9.0,-18.165530462538353,-54.471370712056775,-0.4354066985645933,68.0,0.0,LANDSAT_5,0,59.898842,41.652191,9.0,32.0,
1_LT05_225072_20010606_00000000000000000003,337.0,20,699.0,799.0,750.0,378.0,2955.0,133.0,1.0,0,2001-06-06,9.0,-18.165530462538353,-54.471370712056775,-0.25333333333333335,68.0,0.0,LANDSAT_5,0,40.972324,52.113346,8.0,0.0,
1_LT05_225072_20010724_00000000000000000003,385.0,1,500.0,469.0,575.0,439.0,2897.0,280.0,32.0,131,2001-07-24,9.0,-18.165530462538353,-54.471370712056775,-0.06496272630457935,96.0,0.0,LANDSAT_5,0,45.241947,51.311707,66.0,0.0,
1_LT05_225072_20010809_00000000000000000003,406.0,13,711.0,716.0,525.0,368.0,2960.0,299.0,0.0,0,2001-08-09,9.0,-18.165530462538353,-54.471370712056775,-0.2505091649694501,68.0,0.0,LANDSAT_5,0,48.91066,48.384838,9.0,32.0,
1_LT05_225072_20010910_00000000000000000003,812.0,14,955.0,943.0,1153.0,581.0,2990.0,331.0,0.0,3,2001-09-10,9.0,-18.165530462538353,-54.471370712056775,-0.265022137887413,96.0,0.0,LANDSAT_5,0,59.444016,39.972889,288.0,1.0,
1_LT05_225072_20020217_00000000000000000003,403.0,19,733.0,865.0,1067.0,377.0,2924.0,133.0,65.0,0,2002-02-17,9.0,-18.165530462538353,-54.471370712056775,-0.289760348583878,68.0,0.0,LANDSAT_5,0,87.043243,37.481274,13.0,1.0,
1_LT05_225072_20020305_00000000000000000003,388.0,21,749.0,957.0,1157.0,384.0,2951.0,173.0,0.0,0,2002-03-05,9.0,-18.165530462538353,-54.471370712056775,-0.26916221033868093,66.0,0.0,LANDSAT_5,0,77.553322,38.65683,9.0,1.0,
1_LT05_225072_20020321_00000000000000000003,904.0,13,1153.0,1231.0,1627.0,623.0,2034.0,380.0,20.0,70,2002-03-21,7.0,-18.165530462538353,-54.471370712056775,-0.29842342342342343,80.0,0.0,LANDSAT_5,12,67.886528,40.309467,,2.0,
1_LT05_225072_20030730_00000000000000000003,419.0,16,675.0,773.0,663.0,462.0,2955.0,271.0,0.0,0,2003-07-30,9.0,-18.165530462538353,-54.471370712056775,-0.18426501035196688,68.0,0.0,LANDSAT_5,0,47.134518,51.061924,8.0,32.0,
1_LT05_225072_20031002_00000000000000000003,674.5,4,883.5,941.5,1080.0,769.0,2922.0,489.0,30.0,0,2003-10-02,9.0,-18.165530462538353,-54.471370712056775,-0.07771956124967622,67.0,0.0,LANDSAT_5,0,70.276459,34.674637,185.0,0.5,
1_LT05_225072_20031221_00000000000000000003,420.0,20,751.0,879.0,1041.0,464.0,2973.0,189.0,4.0,0,2003-12-21,9.0,-18.165530462538353,-54.471370712056775,-0.23621399176954733,66.0,0.0,LANDSAT_5,0,106.557861,32.68734,45.0,1.0,
1_LT05_225072_20040326_00000000000000000003,410.0,20,712.0,776.0,917.0,370.0,2968.0,179.0,5.0,0,2004-03-26,9.0,-18.165530462538353,-54.471370712056775,-0.28914505283381364,68.0,0.0,LANDSAT_5,0,64.434708,40.768398,12.0,1.0,
1_LT05_225072_20040411_00000000000000000003,382.0,15,727.0,827.0,811.0,278.0,2955.0,108.0,3.0,0,2004-04-11,9.0,-18.165530462538353,-54.471370712056775,-0.3341317365269461,68.0,0.0,LANDSAT_5,0,55.793781,43.093483,8.0,1.0,
1_LT05_225072_20040427_00000000000000000003,592.0,22,654.0,636.0,884.5,415.0,2920.0,245.0,59.0,100,2004-04-27,9.0,-18.165530462538353,-54.471370712056775,-0.18707149853085211,96.0,0.0,LANDSAT_5,0,48.899197,45.876316,129.0,8.0,
1_LT05_225072_20040529_00000000000000000003,426.0,18,716.0,767.0,1065.0,498.0,2893.0,225.0,0.0,0,2004-05-29,9.0,-18.165530462538353,-54.471370712056775,-0.14359415305245055,66.0,0.0,LANDSAT_5,0,41.38747,51.100113,27.0,1.0,
1_LT05_225072_20041004_00000000000000000003,416.0,11,647.0,652.0,564.0,329.0,2968.0,227.0,2.0,0,2004-10-04,9.0,-18.165530462538353,-54.471370712056775,-0.3,68.0,0.0,LANDSAT_5,0,70.559723,32.549793,9.0,32.0,
1_LT05_225072_20041121_00000000000000000003,406.0,16,740.0,887.0,1034.0,457.0,2977.0,209.0,3.0,0,2004-11-21,9.0,-18.165530462538353,-54.471370712056775,-0.23859649122807017,68.0,0.0,LANDSAT_5,0,100.247658,28.240738,25.0,1.0,
1_LT05_225072_20041207_00000000000000000003,408.0,19,751.0,929.0,1144.0,358.0,2955.0,183.0,11.0,0,2004-12-07,9.0,-18.165530462538353,-54.471370712056775,-0.37357830271216097,68.0,0.0,LANDSAT_5,0,105.556725,29.609539,40.0,1.0,
1_LT05_225072_20050108_00000000000000000003,417.0,26,819.0,994.0,1303.0,468.0,2942.0,191.0,17.0,0,2005-01-08,9.0,-18.165530462538353,-54.471370712056775,-0.18421052631578946,66.0,0.0,LANDSAT_5,0,104.192055,32.954044,56.0,1.0,
1_LT05_225072_20050209_00000000000000000003,442.0,18,789.0,976.0,1090.0,459.0,2951.0,233.0,6.0,0,2005-02-09,9.0,-18.165530462538353,-54.471370712056775,-0.24701561065197428,66.0,0.0,LANDSAT_5,0,90.722878,35.107903,36.0,1.0,
1_LT05_225072_20050225_00000000000000000003,468.0,14,831.0,962.0,1000.0,467.0,2947.0,237.0,37.0,0,2005-02-25,9.0,-18.165530462538353,-54.471370712056775,-0.28043143297380585,68.0,0.0,LANDSAT_5,0,81.217293,36.081459,94.0,1.0,
1_LT05_225072_20050329_00000000000000000003,450.0,11,814.0,1018.0,1033.0,475.0,2960.0,217.0,12.0,0,2005-03-29,9.0,-18.165530462538353,-54.471370712056775,-0.2629945694336695,68.0,0.0,LANDSAT_5,0,61.221863,39.464699,10.0,1.0,
1_LT05_225072_20050414_00000000000000000003,362.0,19,665.0,777.0,881.0,359.0,2977.0,147.0,0.0,0,2005-04-14,9.0,-18.165530462538353,-54.471370712056775,-0.2654614652711703,68.0,0.0,LANDSAT_5,0,52.755569,42.116905,9.0,1.0,
1_LT05_225072_20050703_00000000000000000003,363.0,20,589.0,626.0,686.0,372.0,2964.0,181.0,0.0,0,2005-07-03,9.0,-18.165530462538353,-54.471370712056775,-0.18061674008810572,68.0,0.0,LANDSAT_5,0,40.368999,51.998753,8.0,1.0,
1_LT05_225072_20051108_00000000000000000003,503.0,17,879.0,1067.0,1197.0,486.0,2955.0,245.0,27.0,0,2005-11-08,9.0,-18.165530462538353,-54.471370712056775,-0.2665706051873199,66.0,0.0,LANDSAT_5,0,92.896896,27.141594,152.0,1.0,
1_LT05_225072_20060127_00000000000000000003,420.0,18,753.0,857.0,913.0,421.0,2951.0,191.0,54.0,0,2006-01-27,9.0,-18.165530462538353,-54.471370712056775,-0.30413223140495865,68.0,0.0,LANDSAT_5,0,97.288673,33.411247,63.0,1.0,
1_LT05_225072_20060228_00000000000000000003,509.0,10,774.0,978.0,1145.0,488.0,2920.0,235.0,70.0,0,2006-02-28,9.0,-18.165530462538353,-54.471370712056775,-0.27128263337116915,66.0,0.0,LANDSAT_5,0,78.898254,35.298954,144.0,1.0,
1_LT05_225072_20060401_00000000000000000003,366.0,22,729.0,883.0,1023.0,392.0,2964.0,138.0,0.0,0,2006-04-01,9.0,-18.165530462538353,-54.471370712056775,-0.2476007677543186,66.0,0.0,LANDSAT_5,0,58.644073,38.976334,8.0,1.0,
1_LT05_225072_20060604_00000000000000000003,392.0,19,744.0,708.0,751.0,421.0,2938.0,126.0,0.0,0,2006-06-04,9.0,-18.165530462538353,-54.471370712056775,-0.2714171337069656,68.0,0.0,LANDSAT_5,0,38.356697,50.024414,9.0,1.0,
1_LT05_225072_20060908_00000000000000000003,602.0,16,833.0,874.0,976.0,547.0,2964.0,288.0,20.0,0,2006-09-08,9.0,-18.165530462538353,-54.471370712056775,-0.23133776792313376,68.0,0.0,LANDSAT_5,0,55.355789,37.872875,95.0,1.0,
1_LT05_225072_20061010_00000000000000000003,391.0,17,677.0,763.0,766.0,466.0,2981.0,191.0,0.0,0,2006-10-10,9.0,-18.165530462538353,-54.471370712056775,-0.23102310231023102,68.0,0.0,LANDSAT_5,0,71.998268,29.097317,10.0,1.0,
1_LT05_225072_20061026_00000000000000000003,534.0,16,858.0,936.0,1030.0,537.0,2964.0,280.0,33.0,5,2006-10-26,9.0,-18.165530462538353,-54.471370712056775,-0.23065902578796563,68.0,0.0,LANDSAT_5,0,83.232018,26.479115,86.0,8.0,
1_LT05_225072_20061111_00000000000000000003,451.0,17,786.0,922.0,1013.0,428.0,2981.0,266.0,13.0,0,2006-11-11,9.0,-18.165530462538353,-54.471370712056775,-0.29489291598023065,68.0,0.0,LANDSAT_5,0,94.395424,25.696838,18.0,1.0,
1_LT05_225072_20070404_00000000000000000003,404.0,11,729.0,884.0,949.0,446.0,2968.0,216.0,4.0,0,2007-04-04,9.0,-18.165530462538353,-54.471370712056775,-0.30959752321981426,68.0,0.0,LANDSAT_5,0,56.416573,38.821918,9.0,1.0,
1_LT05_225072_20070506_00000000000000000003,379.0,21,726.0,835.0,890.0,380.0,2960.0,198.0,15.0,0,2007-05-06,9.0,-18.165530462538353,-54.471370712056775,-0.3128390596745027,68.0,0.0,LANDSAT_5,0,42.819355,44.99617,9.0,32.0,
1_LT05_225072_20070623_00000000000000000003,371.0,17,722.0,773.0,711.0,495.0,2947.0,224.0,0.0,0,2007-06-23,9.0,-18.165530462538353,-54.471370712056775,-0.1301169590643275,68.0,0.0,LANDSAT_5,0,38.078735,51.113804,9.0,1.0,
1_LT05_225072_20070709_00000000000000000003,390.0,17,668.0,686.0,614.0,361.0,2960.0,175.0,0.0,0,2007-07-09,9.0,-18.165530462538353,-54.471370712056775,-0.3064687168610817,68.0,0.0,LANDSAT_5,0,39.679783,50.771397,8.0,32.0,
1_LT05_225072_20070810_00000000000000000003,473.0,16,752.0,785.0,760.0,501.0,2964.0,326.0,0.0,0,2007-08-10,9.0,-18.165530462538353,-54.471370712056775,-0.22863741339491916,68.0,0.0,LANDSAT_5,0,46.024185,45.904495,9.0,0.0,
1_LT05_225072_20070911_00000000000000000003,716.0,16,974.0,985.0,1058.0,713.0,3002.0,390.0,1.0,0,2007-09-11,9.0,-18.165530462538353,-54.471370712056775,-0.13718622300058378,68.0,0.0,LANDSAT_5,0,56.555767,37.132812,121.0,4.0,
1_LT05_225072_20080202_00000000000000000003,518.0,21,964.0,1180.0,1582.0,620.0,2911.0,263.0,38.0,0,2008-02-02,9.0,-18.165530462538353,-54.471370712056775,-0.1980849790544584,66.0,0.0,LANDSAT_5,0,94.540199,33.532604,132.0,1.0,
1_LT05_225072_20080218_00000000000000000003,365.0,23,757.0,948.0,1236.0,412.0,2947.0,163.0,10.0,0,2008-02-18,9.0,-18.165530462538353,-54.471370712056775,-0.2826086956521739,66.0,0.0,LANDSAT_5,0,85.500587,34.577866,8.0,1.0,
1_LT05_225072_20080321_00000000000000000003,383.0,20,786.0,925.0,1008.0,359.0,2933.0,174.0,6.0,0,2008-03-21,9.0,-18.165530462538353,-54.471370712056775,-0.3814102564102564,68.0,0.0,LANDSAT_5,0,65.195671,37.731567,10.0,1.0,
1_LT05_225072_20080406_00000000000000000003,390.0,23,750.0,940.0,1126.0,427.0,2942.0,142.0,5.0,0,2008-04-06,9.0,-18.165530462538353,-54.471370712056775,-0.25697211155378485,66.0,0.0,LANDSAT_5,0,56.019356,40.263752,9.0,1.0,
1_LT05_225072_20080828_00000000000000000003,512.0,13,769.0,826.0,705.0,550.0,2994.0,343.0,0.0,0,2008-08-28,9.0,-18.165530462538353,-54.471370712056775,-0.19132455460883036,68.0,0.0,LANDSAT_5,0,53.417534,42.486164,8.0,32.0,
1_LT05_225072_20080929_00000000000000000003,684.0,19,930.0,918.0,985.0,511.0,2998.0,307.0,1.0,0,2008-09-29,9.0,-18.165530462538353,-54.471370712056775,-0.2946298984034833,68.0,0.0,LANDSAT_5,0,67.642647,33.665108,143.0,1.0,
1_LT05_225072_20081015_00000000000000000003,603.0,5,913.0,957.0,1030.0,720.0,2951.0,491.0,3.0,0,2008-10-15,9.0,-18.165530462538353,-54.471370712056775,-0.1372079089275015,68.0,0.0,LANDSAT_5,0,77.432968,30.310322,99.0,1.0,
1_LT05_225072_20081218_00000000000000000003,396.0,17,724.0,854.0,1080.0,381.0,2977.0,183.0,12.0,0,2008-12-18,9.0,-18.165530462538353,-54.471370712056775,-0.33765032377428306,66.0,0.0,LANDSAT_5,0,106.723183,31.091824,64.0,1.0,
1_LT05_225072_20090204_00000000000000000003,369.0,20,662.0,798.0,1056.0,362.0,2938.0,128.0,63.0,0,2009-02-04,9.0,-18.165530462538353,-54.471370712056775,-0.2473469387755102,68.0,0.0,LANDSAT_5,0,93.421364,34.999203,11.0,1.0,
1_LT05_225072_20090220_00000000000000000003,334.0,21,609.0,786.0,1139.0,391.0,2951.0,164.0,1.0,0,2009-02-20,9.0,-18.165530462538353,-54.471370712056775,-0.21435316336166194,66.0,0.0,LANDSAT_5,0,84.340561,35.878216,9.0,1.0,
1_LT05_225072_20090628_00000000000000000003,363.0,19,645.0,670.0,695.0,376.0,2933.0,184.0,0.0,0,2009-06-28,9.0,-18.165530462538353,-54.471370712056775,-0.25765765765765763,68.0,0.0,LANDSAT_5,0,39.693123,51.96756,9.0,0.0,
1_LT05_225072_20090714_00000000000000000003,394.0,18,628.0,656.0,740.0,372.0,2933.0,182.0,12.0,0,2009-07-14,9.0,-18.165530462538353,-54.471370712056775,-0.24701873935264054,68.0,0.0,LANDSAT_5,0,41.618267,51.101849,9.0,0.0,
1_LT05_225072_20090730_00000000000000000003,372.0,17,630.0,614.0,691.0,415.0,2938.0,217.0,0.0,0,2009-07-30,9.0,-18.165530462538353,-54.471370712056775,-0.20574162679425836,68.0,0.0,LANDSAT_5,0,44.596348,48.835922,9.0,0.0,
1_LT05_225072_20090815_00000000000000000003,419.0,10,699.0,668.0,632.0,442.0,2968.0,243.0,5.0,0,2009-08-15,9.0,-18.165530462538353,-54.471370712056775,-0.22456140350877193,68.0,0.0,LANDSAT_5,0,48.512318,45.331921,9.0,32.0,
1_LT05_225072_20090916_00000000000000000003,457.0,15,745.0,797.0,843.0,432.0,3007.0,282.0,0.0,0,2009-09-16,9.0,-18.165530462538353,-54.471370712056775,-0.21138211382113822,68.0,0.0,LANDSAT_5,0,59.853447,36.223866,9.0,0.0,
1_LT05_225072_20091018_00000000000000000003,454.0,14,727.0,802.0,1104.0,484.0,2960.0,255.0,22.0,0,2009-10-18,9.0,-18.165530462538353,-54.471370712056775,-0.17617021276595746,66.0,0.0,LANDSAT_5,0,78.321877,28.450336,68.0,1.0,
1_LT05_225072_20091103_00000000000000000003,347.0,2,414.0,350.0,625.0,400.0,2929.0,282.0,27.0,68,2009-11-03,9.0,-18.165530462538353,-54.471370712056775,-0.0171990171990172,96.0,0.0,LANDSAT_5,0,89.494415,26.77496,99.0,4.0,
1_LT05_225072_20100223_00000000000000000003,390.0,19,653.0,748.0,1020.0,387.0,2951.0,164.0,2.0,0,2010-02-23,9.0,-18.165530462538353,-54.471370712056775,-0.2636165577342048,66.0,0.0,LANDSAT_5,0,82.075966,34.907055,8.0,1.0,
1_LT05_225072_20100428_00000000000000000003,397.0,21,701.0,745.0,883.0,376.0,2951.0,154.0,16.0,0,2010-04-28,9.0,-18.165530462538353,-54.471370712056775,-0.30176415970287834,68.0,0.0,LANDSAT_5,0,46.13541,44.072292,12.0,0.0,
1_LT05_225072_20100514_00000000000000000003,307.0,21,626.0,648.0,757.0,350.0,2924.0,155.0,0.0,0,2010-05-14,9.0,-18.165530462538353,-54.471370712056775,-0.2505854800936768,66.0,0.0,LANDSAT_5,0,41.563042,47.118874,9.0,0.0,
1_LT05_225072_20100530_00000000000000000003,480.0,18,738.0,744.0,908.0,526.0,2911.0,271.0,39.0,0,2010-05-30,9.0,-18.165530462538353,-54.471370712056775,-0.16772151898734178,66.0,0.0,LANDSAT_5,0,39.107895,49.655941,11.0,0.0,
1_LT05_225072_20100615_00000000000000000003,372.0,20,676.0,652.0,668.0,329.0,2942.0,177.0,0.0,0,2010-06-15,9.0,-18.165530462538353,-54.471370712056775,-0.345273631840796,68.0,0.0,LANDSAT_5,0,38.524025,51.259708,9.0,1.0,
1_LT05_225072_20110125_00000000000000000003,378.0,20,734.0,864.0,1264.0,494.0,2964.0,226.0,17.0,0,2011-01-25,9.0,-18.165530462538353,-54.471370712056775,-0.19543973941368079,66.0,0.0,LANDSAT_5,0,98.305946,33.296707,15.0,1.0,
1_LT05_225072_20110415_00000000000000000003,356.0,22,740.0,838.0,1005.0,386.0,2942.0,147.0,11.0,0,2011-04-15,9.0,-18.165530462538353,-54.471370712056775,-0.26053639846743293,68.0,0.0,LANDSAT_5,0,51.849895,41.708523,8.0,1.0,
1_LT05_225072_20110517_00000000000000000003,367.0,20,694.0,665.0,880.0,426.0,2915.0,161.0,0.0,0,2011-05-17,9.0,-18.165530462538353,-54.471370712056775,-0.16878048780487806,66.0,0.0,LANDSAT_5,0,41.27533,47.794815,9.0,1.0,
1_LT05_225072_20110720_00000000000000000003,369.0,17,596.0,651.0,622.0,398.0,2964.0,128.0,1.0,0,2011-07-20,9.0,-18.165530462538353,-54.471370712056775,-0.15945089757127773,68.0,0.0,LANDSAT_5,0,42.46513,50.432701,8.0,0.0,
1_LT05_225072_20110906_00000000000000000003,550.0,14,726.0,775.0,755.0,530.0,2998.0,330.0,0.0,0,2011-09-06,9.0,-18.165530462538353,-54.471370712056775,-0.18020108275328692,68.0,0.0,LANDSAT_5,0,55.702469,39.51128,20.0,32.0,
1_LT05_225072_20110922_00000000000000000003,493.0,11,696.0,716.0,753.0,553.0,3011.0,314.0,5.0,0,2011-09-22,9.0,-18.165530462538353,-54.471370712056775,-0.13929961089494164,68.0,0.0,LANDSAT_5,0,62.741768,34.900314,11.0,8.0,
1_LT05_225072_20111024_00000000000000000003,363.0,14,641.0,745.0,855.0,411.0,2986.0,254.0,1.0,0,2011-10-24,9.0,-18.165530462538353,-54.471370712056775,-0.19411764705882353,68.0,0.0,LANDSAT_5,0,82.41687,28.154285,9.0,0.0,
1_LT05_225072_20111109_00000000000000000003,381.0,15,625.0,704.0,835.0,403.0,2960.0,183.0,50.0,0,2011-11-09,9.0,-18.165530462538353,-54.471370712056775,-0.1971153846153846,68.0,0.0,LANDSAT_5,0,93.234123,27.209026,9.0,0.0,
1_LT05_225073_19840420_00000000000000000003,328.0,20,654.0,759.0,1031.0,398.0,2951.0,164.0,2.0,0,1984-04-20,9.0,-18.165530462538353,-54.471370712056775,-0.21794871794871795,66.0,0.0,LANDSAT_5,0,53.555485,48.024506,9.0,1.0,
1_LT05_225073_19840420_00000000000000000005,470.0,6,787.0,989.0,922.0,511.5,2951.0,300.5,2.0,0,1984-04-20,9.0,-18.71519047209347,-54.564499037557994,-0.19368000976260766,68.0,0.0,LANDSAT_5,0,53.555485,48.024506,9.0,32.0,
1_LT05_225073_19840420_00000000000000000004,430.0,63,830.0,1179.0,807.0,180.0,2947.0,120.0,2.0,0,1984-04-20,9.0,-18.50815886928303,-54.76266594747418,-0.6581196581196581,68.0,0.0,LANDSAT_5,0,53.555485,48.024506,9.0,32.0,
1_LT05_225073_19840725_00000000000000000003,402.0,15,606.0,596.0,639.0,376.0,2920.0,184.0,4.0,0,1984-07-25,9.0,-18.165530462538353,-54.471370712056775,-0.23421588594704684,68.0,0.0,LANDSAT_5,0,47.150917,54.238045,9.0,0.0,
1_LT05_225073_19840725_00000000000000000005,598.0,3,963.0,1041.0,1007.0,733.0,2942.0,488.0,4.0,0,1984-07-25,9.0,-18.71519047209347,-54.564499037557994,-0.058354114713216956,68.0,0.0,LANDSAT_5,0,47.150917,54.238045,9.0,32.0,
1_LT05_225073_19840725_00000000000000000004,526.0,53,812.0,910.0,542.0,237.0,2915.0,134.0,4.0,0,1984-07-25,9.0,-18.50815886928303,-54.76266594747418,-0.5481410867492851,68.0,0.0,LANDSAT_5,0,47.150917,54.238045,10.0,32.0,
